iso2,priority,region,role,grams,pi_ing,proposal_key,v7_status,requirement_code,requirement,product,brand,pack,ean,v7_market_evidence,v7_technical_fit,v7_deviation,v7_activation_condition,v7_message,final_pr_id,a04_evidence_class,a04_verification_class,a04_best_url
FI,★★★★★,EU27,DEXTROSE,30,PI-ING-000494,DEX-FI-PRODUCT,WYMAGA_ETYKIETY,LABEL_EVIDENCE_MISSING,label/composition evidence missing — current label (ingredients + nutrition per 100 g/ml),Dekstroosi monohydraatti 25 kg,Leipurin (dystrybucja; producent nie podany),25 kg worek,,"Lokalny fiński katalogB2B: Kiteytetty a-D-glukoosi (dekstroosi) monohydraatti; Elintarvikekäyttöön, vain teollisuudessa;25kg;NimikenumeroE22202. Treść potwierdzona indeksem wyszukiwarki; render strony jest dynamiczny.",Postać monohydrat; NIP i model aktywności osobno,0,"PI-ING-000494 uzupełnia: kcal=364; tłuszcz=0; nasycone=0; węglowodany=90.9; cukry=90.9; białko=0; sól=0; błonnik=0 /100g. To oszacowanie, nie deklaracja etykiety. MODEL PI: 90,9g aktywnej dekstrozy +9,1g wody/100g; nie jest pomiarem partii. Czystość suchej masy i zaokrąglone cukry NIP nie zastępują CoA. B2B do zastosowań spożywczych/przemysłowych; profil roboczy może dziedziczyć PI z jawnym oznaczeniem, brak własnej tabeli odżywczej.",Zrezygnowano z RoquetteGTIN6430061526937 z powodu sprzecznego polaAdditiveName E412/E464 wMetro. Nie przeniesiono jego danych naSKU E22202.,AUTO PO AKCEPTACJI,BRAK,NO_EAN_IN_V7,https://store.leipurin.com/fi/product-details/-/o/cn/Muut-makeutusaineet/ecom-item/E22202
FI,★★★★★,EU27,TARA,3,PI-ING-000492,TARA-GTIN-08055728540170,KANDYDAT_PR,VERIFY_CANDIDATE,"EAN printed on a page serving this market + label facts (ingredients, nutrition) from manufacturer/retailer",SaporePuro Farina di Semi di Tara / Gomma di Tara E417,SaporePuro,50 g,8055728540170,"IMPORT; Zweryfikowano08.09.2026. TDS producenta rew.17.07.2026: skład/pochodzenie/alergeny na s.1–2; wartości odżywcze na100g i wilgotność na s.10; matryca alergenów na s.11–12. Pełne wartości odżywcze z jednej aktualnej TDS. Dostępność kraju oparta na jawnej polityce dostaw UE/UK/CH, nie na samej domenie ani ogólnym zasięgu marki.","Energia źródła, jeśli dostępna; brakujące pola z PI. Nie narzucano zgodności różnych konwencji znakowania.",0,"Wszystkie 8 pól z etykiety/TDS lub jawnego przeliczenia porcji/sodu/błonnika. Aktywność względna=1 wyłącznie MODEL PI, nie oznaczenie handlowej partii. Dawka odniesienia 3 g/1000 g (0,3%) bez automatycznego skalowania. Lepkość ani 100% składnika nie oznaczają 100% galaktomannanu. Woda z TDS: 7 g/100 g; W TDS wilgotność7% jako wartość referencyjna, nie pomiar partii; strona sklepu podaje<9,11%, co pozostaje odnotowaną rozbieżnością źródeł. IMPORT z Włoch. Sklep producenta oznacza wybrany wariant 50 g jako dostępny; polityka dostaw wprost obejmuje całą UE, w tym Finlandii. Orientacyjny termin 3–7 dni roboczych; warunki dla adresu i zapas potwierdzić w checkout.",Wybrano jednoskładnikowy produkt z TDS; nie mieszać z SaporePuro Neutro zawierającym maltodekstrynę/tarę/guar. Nie przypisano kodu Sosa700g ani niepotwierdzonego kodu8052744883445 do SaporePuro50g. TDS ma pierwszeństwo przed rozbieżnymi danymi wilgotności/lepkości na stronie sklepu. AKTUALIZACJA: oficjalny JSON producenta potwierdza dla 50 g SKU SPGT50 i EAN 8055728540170; poprzedni brak identyfikatora zamknięty.,AUTO PO AKCEPTACJI,LEAD,EAN_ON_GENERIC_TLD_PAGE,https://saporepuro.com/products/farina-di-semi-di-tara-gomma-di-tara-origine-peru-e417-confezionato-in-italia-1
FR,★★★★★,EU27,MILK,672,PI-ING-000236,MILK-FR-ALSACE,READY_PR,NONE_PER_V7,v7 marks ready; independent re-verification still pending,"Alsace Lait Lait frais entier pasteurisé, brique 1 L",Alsace Lait,1 L brique,3262970109108,"Supermarchés Match exact card explicitly publishes EAN 3262970109108, 1L brique, ingredients, operator and complete seven nutrients per100ml. Intermarché independently identifies identical EAN/carton and seven nutrients. Match establishes a French retail listing. Intermarché includes an implausible polyunsaturated-fat optional value (2.5 alongside saturated2.5,total3.6); this optional field is not imported, and seven required fields agree with Match.",WŁASNY PROFIL PR — przeliczenie z rzeczywistej etykiety,0.10000000000000009,Dane kompletne. Końcowy PR poza Mapperem według istniejącej konwencji.,"Existing workbook had all nutrient values blank and pack unconfirmed. Exact existing EAN is now confirmed as1L carton, fat3.6. Keep existing PR identity because sameEAN; do not use other bottleEAN3262970040029/3262970100402.",PR-ING-007174,LEAD,SOURCE_NOT_READABLE,https://www.supermarchesmatch.fr/fr/p/1754550/alsace-lait-lait-frais-entier-brique-1l
FR,★★★★★,EU27,CREAM,130,PI-ING-000180,CREAM-GTIN-3451790256745,KANDYDAT_PR,VERIFY_CANDIDATE,"EAN printed on a page serving this market + label facts (ingredients, nutrition) from manufacturer/retailer",Elle & Vire Crème UHT fluide entière 30% MG 2×25cl,Elle & Vire,2 × 250 ml,3451790256745,"Auchan France publikuje komplet7pól, jednostkę100g/ml, EAN i wielopak2×25cl. Carrefour France potwierdza30%, opakowanie i skład ze śmietanką normandzką.",WŁASNY PROFIL PR — rzeczywista etykieta,0,Dane kompletne. Końcowy PR poza Mapperem według istniejącej konwencji.,"Zachowano istniejący produkt, doprecyzowano wielopak. Nie użyto błędnego tytułu35% z Miamland przy tym samym EAN.",AUTO PO AKCEPTACJI,CONFIRMED,EAN_ON_MARKET_PAGE,https://www.auchan.fr/elle-vire-creme-fluide-entiere-30-mg-uht/pr-C1178091
FR,★★★★★,EU27,SMP,35,PI-ING-000270,SMP-GTIN-03043934232700,KANDYDAT_PR,VERIFY_CANDIDATE,"EAN printed on a page serving this market + label facts (ingredients, nutrition) from manufacturer/retailer",Lait écrémé en poudre,Régilait,karton 300 g,3043934232700,"Producent potwierdza makra suchego proszku. Oferta La Famille à Table potwierdza EAN 3043934232700, opakowanie 300 g i cukry 52 g.",Własny profil SMP — Engine przelicza rzeczywiste dane i jawne estymacje,0,błonnik: PI-ING-000270 (0 /100 g).,"Oznaczenie 0% na niektórych produktach dotyczy mleka przygotowanego; proszek zawiera 0,8% tłuszczu.",AUTO PO AKCEPTACJI,CONFIRMED,EAN_ON_MARKET_PAGE,https://www.auchan.fr/regilait-lait-ecreme-en-poudre/pr-C1274757
FR,★★★★★,EU27,DEXTROSE,30,PI-ING-000494,DEX-FR-PRODUCT,WYMAGA_GTIN,GTIN_MISSING,barcode not established for the chosen pack — label photo or market page printing the GTIN,Dextrose Monohydrate,Louis François,1 kg,,"TDS CO-SP-004: C6H12O6H2O, masa molowa198; pudełko1kg kod450A.",Postać monohydrat; NIP i model aktywności osobno,0,"Całe8pól z etykiety/TDS. MODEL PI: 90,9g aktywnej dekstrozy +9,1g wody/100g; nie jest pomiarem partii. Czystość suchej masy i zaokrąglone cukry NIP nie zastępują CoA. W magazynie lokalnego sprzedawcy.","Rozbieżność soli zamknięta kartą producenta2024:12,5mg/100g =0,0125g, nie0,125g ani12,5g. TDSobejmuje1kg450A/5kg455B/25kg330D.",AUTO PO AKCEPTACJI,BRAK,NO_EAN_IN_V7,https://www.meilleurduchef.com/en/shop/baking-supplies/ingredients/sugar-sweetener/lfr-dextrose-monohydrate.html
FR,★★★★★,EU27,TARA,3,PI-ING-000492,TARA-GTIN-08055728540170,KANDYDAT_PR,VERIFY_CANDIDATE,"EAN printed on a page serving this market + label facts (ingredients, nutrition) from manufacturer/retailer",SaporePuro Farina di Semi di Tara / Gomma di Tara E417,SaporePuro,50 g,8055728540170,"IMPORT; Manufacturer TDS revision 17 July 2026: pages 1–2 ingredient, origin and milk warning; page 10 nutrition per 100 g and moisture; pages 11–12 allergen matrix. Shipping policy covers the EU as a bloc, UK and Switzerland. EU shipping: 0–5 kg EUR18; free above EUR50. Individual EU countries are not enumerated.","Energia źródła, jeśli dostępna; brakujące pola z PI. Nie narzucano zgodności różnych konwencji znakowania.",0,"Wszystkie 8 pól z etykiety/TDS lub jawnego przeliczenia porcji/sodu/błonnika. Aktywność względna=1 wyłącznie MODEL PI, nie oznaczenie handlowej partii. Dawka odniesienia 3 g/1000 g (0,3%) bez automatycznego skalowania. Lepkość ani 100% składnika nie oznaczają 100% galaktomannanu. Woda z TDS: 7 g/100 g; TDS moisture 7% is a stated reference value, not a batch measurement. Storefront instead says <9.11%; source conflict retained. Selected 50 g variant available at review (348 units shown); 250 g and 1 kg also offered. Shipping policy explicitly covers the EU with an estimated 3–7 working days. Final stock and postcode acceptance require checkout.","User EAN 8052744883445 is unverified. Do not confuse this sole-ingredient E417 gum with SaporePuro Neutro containing maltodextrin, tara and guar. Prefer current TDS over differing storefront moisture and viscosity data. Local Sosa 700 g found but its TDS permits sugar standardization; Louis François Bienmanger offer no longer sold. Selected sole-ingredient retail import. AKTUALIZACJA: oficjalny JSON producenta potwierdza dla 50 g SKU SPGT50 i EAN 8055728540170; poprzedni brak identyfikatora zamknięty.",AUTO PO AKCEPTACJI,LEAD,EAN_ON_GENERIC_TLD_PAGE,https://saporepuro.com/products/farina-di-semi-di-tara-gomma-di-tara-origine-peru-e417-confezionato-in-italia-1
ES,★★★★★,EU27,MILK,672,PI-ING-000236,MILK-GTIN-8410128010102,KANDYDAT_PR,VERIFY_CANDIDATE,"EAN printed on a page serving this market + label facts (ingredients, nutrition) from manufacturer/retailer","Pascual Clásica Leche Entera UHT, 6 x1 L",Pascual,6 x1 L (GTIN for retail multipack; not singlecarton),8410128010102,"Official Pascual professional catalogue productID30012361-8410128010102 names6x1L UHT wholemilk, operator,Spanishorigin,ingredients and complete seven nutrients per100ml. E.LeclercSoria exact GTIN card confirms6x1L retailmultipack and localSpanishmarket. Nutrition uses exclusively current manufacturer card; E.Leclerc older listing has carbs/sugars4.6 andprotein3.2, versuscurrentmanufacturer4.8/3.0. Do not mix profiles. For a singlecarton EAN is8410128010096(BMretail); that is not the chosenEAN.",WŁASNY PROFIL PR — przeliczenie z rzeczywistej etykiety,0.10000000000000009,Dane kompletne. Końcowy PR poza Mapperem według istniejącej konwencji.,ExistingHacendadoEAN8402001047251 could not be matched to a current complete exact publishedproductcard. Replace country routing with separately proposedPascualPR; do not overwrite identityofPR-ING-007173. Closest widelysold wholemilk3.6% versus target3.5%.,AUTO PO AKCEPTACJI,CONFIRMED,EAN_ON_MARKET_PAGE,https://soria.e-leclerc.es/detalle/-/Producto/leche-entera-6x1l/8410128010102
ES,★★★★★,EU27,CREAM,130,PI-ING-000180,CREAM-GTIN-8410379941019,KANDYDAT_PR,VERIFY_CANDIDATE,"EAN printed on a page serving this market + label facts (ingredients, nutrition) from manufacturer/retailer",Reny Picot Nata líquida especial para montar 30% 200 ml,Reny Picot,200 ml,8410379941019,"El Corte Inglés publikuje EAN, opakowanie 200 ml, hiszpańskiego producenta i pochodzenie oraz pełne 7 pól odżywczych na 100 ml. Distribuciones Plata potwierdza oznaczenie MG 30% przy tym samym EAN.",WŁASNY PROFIL PR — rzeczywista etykieta,0,Dane kompletne. Końcowy PR poza Mapperem według istniejącej konwencji.,"Zastąpiono wcześniejszą Central Lechera Asturiana 35% dostępną lokalnie śmietanką 30%, dokładnie odpowiadającą parametrowi docelowemu.",AUTO PO AKCEPTACJI,LEAD,EAN_ONLY_ECHOED_FROM_URL_OR_QUERY,https://distribucionesplata.com/tienda/alimentacion-y-bebidas/21850-nata-reny-picot-liqmont-mg30-bk200m-8410379941019.html
ES,★★★★★,EU27,SMP,35,PI-ING-000270,SMP-GTIN-08410100002330,KANDYDAT_PR,VERIFY_CANDIDATE,"EAN printed on a page serving this market + label facts (ingredients, nutrition) from manufacturer/retailer",Leche desnatada en polvo rica en calcio,Nestlé Sveltesse,puszka 400 g,8410100002330,"El Corte Inglés i BM potwierdzają EAN 8410100002330 i 400 g. Caprabo podaje pełne siedem makr na 100 g, skład, producenta i pochodzenie hiszpańskie.",Własny profil SMP — Engine przelicza rzeczywiste dane i jawne estymacje,0.09999999999999998,błonnik: PI-ING-000270 (0 /100 g).,"Wybrano potwierdzony EAN i profil tłuszczu 0,9%; starsze tabele produktu mają inne wartości.",AUTO PO AKCEPTACJI,CONFIRMED,EAN_ON_MARKET_PAGE,https://www.online.bmsupermercados.es/es/p/leche-en-polvo-400-g/6029
ES,★★★★★,EU27,DEXTROSE,30,PI-ING-000494,DEX-GTIN-08437000514770,WYMAGA_ETYKIETY,LABEL_EVIDENCE_MISSING,label/composition evidence missing — current label (ingredients + nutrition per 100 g/ml),DAYELET DEXTROSA,Dayelet,400 g,8437000514770,TDS FTPE01 rewizja24.07.2024: Dextrosa monohidratada F; jedna cząsteczka wody krystalizacyjnej.,Postać monohydrat; NIP i model aktywności osobno,0,"PI-ING-000494 uzupełnia: nasycone=0 /100g. To oszacowanie, nie deklaracja etykiety. MODEL PI: 90,9g aktywnej dekstrozy +9,1g wody/100g; nie jest pomiarem partii. Czystość suchej masy i zaokrąglone cukry NIP nie zastępują CoA. Sprzedaż bezpośrednia przez hiszpańskiego producenta.",Zamiast HSN z niespójną dla monohydratu tabelą~399kcal/100g wybrano Dayelet. Nasycone nieopublikowane.,AUTO PO AKCEPTACJI,CONFIRMED,EAN_ON_MARKET_PAGE,https://www.zonasin.es/producto/dextrosa-400-g-dayelet-l22027
ES,★★★★★,EU27,TARA,3,PI-ING-000492,TARA-GTIN-08055728540170,KANDYDAT_PR,VERIFY_CANDIDATE,"EAN printed on a page serving this market + label facts (ingredients, nutrition) from manufacturer/retailer",SaporePuro Farina di Semi di Tara / Gomma di Tara E417,SaporePuro,50 g,8055728540170,"IMPORT; Manufacturer TDS revision 17 July 2026: pages 1–2 ingredient, origin and milk warning; page 10 nutrition per 100 g and moisture; pages 11–12 allergen matrix. Shipping policy covers the EU as a bloc, UK and Switzerland. EU shipping: 0–5 kg EUR18; free above EUR50. Individual EU countries are not enumerated.","Energia źródła, jeśli dostępna; brakujące pola z PI. Nie narzucano zgodności różnych konwencji znakowania.",0,"Wszystkie 8 pól z etykiety/TDS lub jawnego przeliczenia porcji/sodu/błonnika. Aktywność względna=1 wyłącznie MODEL PI, nie oznaczenie handlowej partii. Dawka odniesienia 3 g/1000 g (0,3%) bez automatycznego skalowania. Lepkość ani 100% składnika nie oznaczają 100% galaktomannanu. Woda z TDS: 7 g/100 g; TDS moisture 7% is a stated reference value, not a batch measurement. Storefront instead says <9.11%; source conflict retained. Selected 50 g variant available at review (348 units shown); 250 g and 1 kg also offered. Shipping policy explicitly covers the EU with an estimated 3–7 working days. Final stock and postcode acceptance require checkout.","User EAN 8052744883445 is unverified. Do not confuse this sole-ingredient E417 gum with SaporePuro Neutro containing maltodextrin, tara and guar. Prefer current TDS over differing storefront moisture and viscosity data. Ferrer confirms Spanish B2B supply, but exact pack/NIP are unpublished; Sosa permits sugar standardization. Selected sole-ingredient retail import; Canary Islands have separate shipping tariffs. AKTUALIZACJA: oficjalny JSON producenta potwierdza dla 50 g SKU SPGT50 i EAN 8055728540170; poprzedni brak identyfikatora zamknięty.",AUTO PO AKCEPTACJI,LEAD,EAN_ON_GENERIC_TLD_PAGE,https://saporepuro.com/products/farina-di-semi-di-tara-gomma-di-tara-origine-peru-e417-confezionato-in-italia-1
NL,★★★★★,EU27,MILK,672,PI-ING-000236,MILK-GTIN-8712800147770,KANDYDAT_PR,VERIFY_CANDIDATE,"EAN printed on a page serving this market + label facts (ingredients, nutrition) from manufacturer/retailer",Campina Langlekker Volle Melk 1 L,Campina Langlekker,1 L carton,8712800147770,"Albert Heijn: dokładny produkt1L, GTIN08712800147770 w stopce, cały profil w100ml i informacja Nederlandse weidemelk. Oficjalny Campina potwierdza linię Langlekker1L. Civo rozdziela EAN jednostkowy8712800147770 od kartonu8712800547778.",WŁASNY PROFIL PR — przeliczenie z rzeczywistej etykiety,0.10000000000000009,Dane kompletne. Końcowy PR poza Mapperem według istniejącej konwencji.,Wybrano plain Langlekker (nie Extra Proteïne); użyto aktualnego profiluAH67kcal i3.7g białka. Tłuszcz3.6g zachowany bez zaokrąglania do3.5. Nie utożsamiono kraju pochodzenia mleka z krajem pakowania.,AUTO PO AKCEPTACJI,CONFIRMED,EAN_ON_MARKET_PAGE,https://www.campina.nl/producten/campina-langlekker-volle-melk-1l
NL,★★★★★,EU27,CREAM,130,PI-ING-000180,CREAM-GTIN-8718907237888,KANDYDAT_PR,VERIFY_CANDIDATE,"EAN printed on a page serving this market + label facts (ingredients, nutrition) from manufacturer/retailer",AH Slagroom houdbaar 30% 200 ml,AH,200 ml,8718907237888,"Local AlbertHeijn nl productpage publishes full7+fiber,200ml, ingredients, supplier. JSON-LD gtin13=8718907237888; footer08718907237888 confirms leading zero14-digit equivalent. Availability InStock in structuredOffer. Noadded sugar/salt, but natural sugars/salt retained. Country of production not declared.",WŁASNY PROFIL PR — rzeczywista etykieta,0,Dane kompletne. Końcowy PR poza Mapperem według istniejącej konwencji.,"Select exact30% liquid UHT dairycream. SameGTIN legitimately sold in two markets, identicalprofile.",AUTO PO AKCEPTACJI,CONFIRMED,EAN_ON_MARKET_PAGE,https://www.ah.nl/producten/product/wi34471/ah-slagroom-houdbaar
NL,★★★★★,EU27,SMP,35,PI-ING-000270,SMP-GTIN-08717677967827,KANDYDAT_PR,VERIFY_CANDIDATE,"EAN printed on a page serving this market + label facts (ingredients, nutrition) from manufacturer/retailer",Mattisson Biologische Magere Melkpoeder 450 g,Mattisson,450 g,8717677967827,Producent podaje pełną tabelę100g i25g proszku; Baktotaal potwierdza EAN oraz450g.,Własny profil SMP — Engine przelicza rzeczywiste dane i jawne estymacje,-0.30000000000000004,Wszystkie pola pochodzą z etykiety; przeliczenie masy porcji i sodu nie jest estymacją.,"SMP0,5% zamiast celu0,8%.",AUTO PO AKCEPTACJI,CONFIRMED,EAN_ON_MARKET_PAGE,https://www.mattisson.nl/biologische-magere-melkpoeder
NL,★★★★★,EU27,DEXTROSE,30,PI-ING-000494,DEX-NL-PRODUCT,WYMAGA_GTIN,GTIN_MISSING,barcode not established for the chosen pack — label photo or market page printing the GTIN,Dextrose 5 kg,Natural Spices,5 kg,,Holenderski producent/dostawca explicite Dextrose monohydraat. Jedyny składnik dextrose; tabela /100g wspólna dla5/25kg.,Postać monohydrat; NIP i model aktywności osobno,0,"Całe8pól z etykiety/TDS. MODEL PI: 90,9g aktywnej dekstrozy +9,1g wody/100g; nie jest pomiarem partii. Czystość suchej masy i zaokrąglone cukry NIP nie zastępują CoA.",Odrzucono Hobbyfarming Cargill25kg: sprzedawca explicite nie do spożycia przez ludzi.,AUTO PO AKCEPTACJI,BRAK,NO_EAN_IN_V7,https://www.naturalspices.nl/dextrose
NL,★★★★★,EU27,TARA,3,PI-ING-000492,TARA-GTIN-08055728540170,KANDYDAT_PR,VERIFY_CANDIDATE,"EAN printed on a page serving this market + label facts (ingredients, nutrition) from manufacturer/retailer",SaporePuro Farina di Semi di Tara / Gomma di Tara E417,SaporePuro,50 g,8055728540170,"IMPORT; Zweryfikowano08.09.2026. TDS producenta rew.17.07.2026: skład/pochodzenie/alergeny na s.1–2; wartości odżywcze na100g i wilgotność na s.10; matryca alergenów na s.11–12. Pełne wartości odżywcze z jednej aktualnej TDS. Dostępność kraju oparta na jawnej polityce dostaw UE/UK/CH, nie na samej domenie ani ogólnym zasięgu marki. Zidentyfikowano także lokalną ofertę Baktotaal Sosa700g, ale wybrany SaporePuro ma potwierdzony jednoskładnikowy skład bez zastrzeżenia standaryzacji cukrami w TDS Sosa.","Energia źródła, jeśli dostępna; brakujące pola z PI. Nie narzucano zgodności różnych konwencji znakowania.",0,"Wszystkie 8 pól z etykiety/TDS lub jawnego przeliczenia porcji/sodu/błonnika. Aktywność względna=1 wyłącznie MODEL PI, nie oznaczenie handlowej partii. Dawka odniesienia 3 g/1000 g (0,3%) bez automatycznego skalowania. Lepkość ani 100% składnika nie oznaczają 100% galaktomannanu. Woda z TDS: 7 g/100 g; W TDS wilgotność7% jako wartość referencyjna, nie pomiar partii; strona sklepu podaje<9,11%, co pozostaje odnotowaną rozbieżnością źródeł. IMPORT z Włoch. Sklep producenta oznacza wybrany wariant 50 g jako dostępny; polityka dostaw wprost obejmuje całą UE, w tym Niderlandów. Orientacyjny termin 3–7 dni roboczych; warunki dla adresu i zapas potwierdzić w checkout.",Wybrano jednoskładnikowy produkt z TDS; nie mieszać z SaporePuro Neutro zawierającym maltodekstrynę/tarę/guar. Nie przypisano kodu Sosa700g ani niepotwierdzonego kodu8052744883445 do SaporePuro50g. TDS ma pierwszeństwo przed rozbieżnymi danymi wilgotności/lepkości na stronie sklepu. AKTUALIZACJA: oficjalny JSON producenta potwierdza dla 50 g SKU SPGT50 i EAN 8055728540170; poprzedni brak identyfikatora zamknięty.,AUTO PO AKCEPTACJI,LEAD,EAN_ON_GENERIC_TLD_PAGE,https://saporepuro.com/products/farina-di-semi-di-tara-gomma-di-tara-origine-peru-e417-confezionato-in-italia-1
