iso2,priority,role,ean,rcn_range,v7_status,product,verification_class,evidence_class,best_url,http,source_type,page_market,market_by,evidence_method,price_currency,ean_context,page_title,html_sha256_16,evidence_utc,urls_checked,hosts_carrying_ean
JP,★★★★,MILK,4955447100416,NO,KANDYDAT_PR,Hokkaido Hidaka 3.6 Long Life Milk 200 ml,EAN_ON_GENERIC_TLD_PAGE,LEAD,https://www.tajimaya-cc.net/products/36120,200,DIRECT,,GENERIC_TLD,RAW_HTML,,l in One SEO 5.0.1.1 - aioseo.com --><title>北海道日高乳業 LL北海道3.6牛乳 200ml (4955447100416) の仕入れ・箱買いなら激安卸問屋【タジ,北海道日高乳業 LL北海道3.6牛乳 200ml (4955447100416) の仕入れ・箱買いなら激安卸問屋【タジマヤ】,429b25ef8b027572,2026-09-10T13:40:14Z,6,shop.use.com.tw;www.tajimaya-cc.net
JP,★★★★,CREAM,3252920035502,NO,KANDYDAT_WARUNKOWY,Le Gall Crème fleurette entière 30% MG,EAN_ON_FOREIGN_MARKET_PAGE,LEAD,https://www.auchan.fr/legall-creme-fleurette-entiere-30-mg/pr-C1176894,200,DIRECT,FR,CCTLD,RAW_HTML,,"alues""> 18869 / 3252920035502 ",LEGALL Cr&#xE8;me fleurette enti&#xE8;re 30% MG 25cl pas cher - Auchan.fr,abd447601b1921e6,2026-09-10T13:38:52Z,7,www.auchan.fr
JP,★★★★,SMP,4908013127805,NO,WYMAGA_ETYKIETY,よつ葉 北海道スキムミルク (Yotsuba Hokkaido Skim Milk),MARKET_PAGE_WITHOUT_EAN,LEAD,https://www.yotsuba.co.jp/product/milk-powder_12780.html,200,DIRECT,JP,CCTLD,BROWSER_DOM,,,北海道スキムミルク | よつ葉,,2026-09-10T14:01Z,3,
JP,★★★★,SUCROSE,,,READY_PI,Biały cukier krystaliczny — 100% cukier,GENERIC_PI_NO_EAN,N/A,,,,,,,,,,,,0,
JP,★★★★,DEXTROSE,,,WYMAGA_ETYKIETY,ブドウ糖 / 含水結晶ぶどう糖 1kg,NO_EAN_IN_V7,BRAK,https://item.rakuten.co.jp/nk/455447/,200,MARKETPLACE,JP,CCTLD,RAW_HTML,,,,46cf89bad7d1ff16,2026-09-10T13:37:44Z,2,
JP,★★★★,TARA,,,WYMAGA_ETYKIETY,"スピノガムD (Spinogum D), tara gum",NO_EAN_IN_V7,BRAK,https://sansho.co.jp/product/other-products/,200,DIRECT,JP,CCTLD,RAW_HTML,,,"タラガム | 三晶株式会社 Sansho Co., Ltd.",2fa7cb04fb4f680e,2026-09-10T13:38:23Z,2,
QA,★★★★,MILK,5711953072352,NO,KANDYDAT_PR,Organic Milk Full Fat 200ml,EAN_ON_FOREIGN_MARKET_PAGE,LEAD,https://www.thefreshmarketdubai.com/products/arla-organic-milk-full-fat-200ml-5711953072352,200,DIRECT,AE,CURRENCY,RAW_HTML,AED,""" content=""AED"" /> <meta property=""product:retailer_item_id"" content=""5711953072352"" /> <meta name=""twi",Arla Organic Milk Full Fat 200ml - The Fresh Market,f8fd741d53c7a6f6,2026-09-10T13:40:15Z,3,www.thefreshmarketdubai.com
QA,★★★★,CREAM,3412290032215,NO,KANDYDAT_PR,Paysan Breton La Crème Pâtisserie & Cuisine UHT 30%,PAGE_WITHOUT_EAN,LEAD,https://bf1af2.akinoncloudcdn.com/products/2025/03/28/87485/697134c3-73cd-408b-8a68-2100017edff8_size1920_cropCenter.jpg,200,DIRECT,,GENERIC_TLD,RAW_HTML,,,,9222f33f0d027bc7,2026-09-10T13:37:12Z,4,
QA,★★★★,SMP,3043931691418,NO,KANDYDAT_PR,Régilait Instant Skimmed Milk Powder 0% Fat,EAN_ON_MARKET_PAGE,CONFIRMED,https://thegrocer.com.qa/product/regilait-instant-skimmed-milk-powder-non-fat-300g/,200,DIRECT,QA,CCTLD,RAW_HTML,QAR,"livery with premium products delivered across Doha and Qatar."",""sku"":""3043931691418"",""category"":""Fresh ",REGILAIT INSTANT SKIMMED MILK POWDER NON FAT 300G | The Grocer Qatar,82b6527c57dcca6a,2026-09-10T13:38:37Z,3,thegrocer.com.qa
QA,★★★★,SUCROSE,,,READY_PI,Biały cukier krystaliczny — 100% cukier,GENERIC_PI_NO_EAN,N/A,,,,,,,,,,,,0,
QA,★★★★,DEXTROSE,,,WYMAGA_GTIN,Dextrose Monohydrate 1kg,NO_EAN_IN_V7,BRAK,https://www.chefmiddleeast.com/products/18224/,200,DIRECT,,GENERIC_TLD,RAW_HTML,,,,2548294760c55f83,2026-09-10T13:39:03Z,5,
QA,★★★★,TARA,819543011967,NO,KANDYDAT_PR,Modernist Pantry Pure Tara Gum Powder,EAN_ON_GENERIC_TLD_PAGE,LEAD,https://modernistpantry.com/products/tara-gum.html,200,DIRECT,,GENERIC_TLD,RAW_HTML,USD,"y.com\u002fmodernist-pantry\u002f""},""attributes"":[],""mpn"":null,""upc"":""819543011967"",""options"":[{""id"":2","Tara Gum - Modernist Pantry, LLC",e93d1ba8441f8f2a,2026-09-10T13:38:02Z,3,modernistpantry.com
KE,★★★★,MILK,6281007032568,NO,KANDYDAT_PR,Almarai Long Life Milk Full Fat 200 ml,EAN_ON_FOREIGN_MARKET_PAGE,LEAD,https://hungerstation.com/sa-en/supermarkets/regions/jeddah/az-zahra/branch/spinneys-178611/product/almarai-milk-full-fat-200ml-6281007032568,200,MARKETPLACE,SA,PATH_LOCALE,RAW_HTML,SAR,""":""Almarai Milk Full Fat 200ml, fresh milk with a rich taste."",""sku"":""6281007032568"",""category"":""Milk &",Buy Almarai Milk Full Fat 200Ml in Saudi Arabia | HungerStation,81a664b8c2cd2eeb,2026-09-10T13:37:40Z,5,hungerstation.com;shopatshams.com.pk
KE,★★★★,CREAM,5701215046375,NO,KANDYDAT_PR,Emborg Natural Whipping Cream UHT 35%,EAN_ON_MARKET_PAGE,CONFIRMED,https://artcaffemarket.co.ke/products/emborg-whipping-cream-fat-uht-35-200ml,200,DIRECT,KE,CCTLD,RAW_HTML,KES,"0,""compare_at_price"":null,""inventory_management"":""shopify"",""barcode"":""5701215046375"",""requires_selling_","Emborg Whipping Cream Fat Uht 35%, 200ml",452f30b006ccbd2f,2026-09-10T13:37:07Z,3,artcaffemarket.co.ke;maxmartonline.com
KE,★★★★,SMP,733739058324,NO,KANDYDAT_PR,NOW Real Food Organic Non-Fat Dry Milk Powder,EAN_ON_GENERIC_TLD_PAGE,LEAD,https://www.nowfoods.com/products/natural-foods/non-fat-dry-milk-powder-organic,200,DIRECT,,GENERIC_TLD,BROWSER_DOM,USD,"data-destini-association=""default"" data-destini-apo=""733739058324""",Milk Powder | Powdered Milk | Organic Dry Milk Powder | NOW Foods,,2026-09-10T14:01Z,3,www.nowfoods.com
KE,★★★★,SUCROSE,,,READY_PI,Biały cukier krystaliczny — 100% cukier,GENERIC_PI_NO_EAN,N/A,,,,,,,,,,,,0,
KE,★★★★,DEXTROSE,,,WYMAGA_ETYKIETY,Dextrose Monohydrate (food grade),NO_EAN_IN_V7,BRAK,https://zenithcoltd.com/product/dextrose-monohydrate-kenya/,200,DIRECT,,GENERIC_TLD,RAW_HTML,,,Dextrose Monohydrate | High Purity Supply - Zenco Systems Ltd,d0993ceb13fde128,2026-09-10T13:40:30Z,1,
KE,★★★★,TARA,,,WYMAGA_DOSTAWY,Modernist Pantry Pure Tara Gum Powder,NO_EAN_IN_V7,BRAK,https://modernistpantry.com/products/tara-gum.html,200,DIRECT,,GENERIC_TLD,RAW_HTML,USD,,"Tara Gum - Modernist Pantry, LLC",e93d1ba8441f8f2a,2026-09-10T13:38:02Z,2,
CO,★★★★,MILK,7702177022726,NO,KANDYDAT_PR,"Alquería Súper Cremosa Leche Entera 3,5% 1100 ml",SOURCE_NOT_READABLE,LEAD,https://www.alqueria.com.co/productos/leche-entera/super-cremosa;,404,DIRECT,,GENERIC_TLD,RAW_HTML,,,Alqueria,aeced7644ff05c27,2026-09-10T13:38:46Z,2,
CO,★★★★,CREAM,7702177022344,NO,KANDYDAT_PR,Alquería Crema de Leche Original (fórmula PEC) 400 g,EAN_ON_MARKET_PAGE,CONFIRMED,https://www.megatiendas.co/crema-de-leche-alqueria-semientera-x-400-g-7702177022344/p,200,DIRECT,CO,CURRENCY,RAW_HTML,COP,"n><span class=""vtex-product-identifier-0-x-product-identifier__value"">7702177022344</span></span></div>",Crema de Leche Alquería Semientera x 400 g - Supermercado Megatiendas,f4dde73cecd717e9,2026-09-10T13:39:49Z,6,www.megatiendas.co
CO,★★★★,SMP,7702129004572,NO,WYMAGA_ETYKIETY,Leche en Polvo Descremada Colanta Slight,EAN_ON_MARKET_PAGE,CONFIRMED,https://www.mercacentro.com/leche-colanta-en-polvo-descremada-slight-380--g/p,200,DIRECT,CO,CURRENCY,RAW_HTML,COP,"n><span class=""vtex-product-identifier-0-x-product-identifier__value"">7702129004572</span></span></div>",Leche Colanta En Polvo Descremada Slight 380 g - Mercacentro,5206bed2577ae1fb,2026-09-10T13:39:50Z,3,www.mercacentro.com
CO,★★★★,SUCROSE,,,READY_PI,Biały cukier krystaliczny — 100% cukier,GENERIC_PI_NO_EAN,N/A,,,,,,,,,,,,0,
CO,★★★★,DEXTROSE,,,WYMAGA_ETYKIETY,Dextrosa Monohidratada,NO_EAN_IN_V7,BRAK,https://tienda.essentiall.com.co/producto/dextrosa-monohidratada-x-1-kg/,200,DIRECT,CO,CURRENCY,RAW_HTML,COP,,Dextrosa Monohidratada x 1 Kg - Essentiall,e9e4a260db69584f,2026-09-10T13:38:38Z,1,
CO,★★★★,TARA,819543011967,NO,KANDYDAT_PR,Tara Gum — Home 50g,EAN_ON_GENERIC_TLD_PAGE,LEAD,https://modernistpantry.com/products/tara-gum.html,200,DIRECT,,GENERIC_TLD,RAW_HTML,USD,"y.com\u002fmodernist-pantry\u002f""},""attributes"":[],""mpn"":null,""upc"":""819543011967"",""options"":[{""id"":2","Tara Gum - Modernist Pantry, LLC",e93d1ba8441f8f2a,2026-09-10T13:38:02Z,3,modernistpantry.com
KR,★★★★,MILK,8801121772874,NO,KANDYDAT_PR,"Maeil Milk Original 3,6% 900 ml",EAN_ON_AGGREGATOR,LEAD,https://kr.openfoodfacts.org/produkt/8801121772874/original-3-6-milk-maeil,200,AGGREGATOR,KR,SUBDOMAIN_LOCALE,RAW_HTML,,"ter external knowledge panels window.productData = { code: ""8801121772874"", categories:",Original 3.6% Milk – Maeil,f04ee70eb991cd65,2026-09-10T13:37:47Z,2,kr.openfoodfacts.org
KR,★★★★,CREAM,3412290032215,NO,KANDYDAT_PR,Paysan Breton UHT Cooking & Whipping Cream 30%,EAN_ON_MARKET_PAGE,CONFIRMED,https://lottemartzetta.com/products/OS3412290032215/details,200,DIRECT,KR,CURRENCY,RAW_HTML,KRW,"=""width:20%;text-align:left;"">상품판매코드</th><td style=""text-align:left;"">3412290032215</td></tr><tr><th sc",페이장브레통 휘핑크림 (200ML)ㅣ롯데마트 제타 최상의 신선 식품과 다양한 간편식을 롯데마트 제타에서 만나보세요,aae156fcfd73beb0,2026-09-10T13:37:50Z,6,lottemartzetta.com
KR,★★★★,SMP,8801115421078,NO,KANDYDAT_PR,서울우유 탈지분유 (Seoul Skim Milk Powder),EAN_ON_MARKET_PAGE,CONFIRMED,https://lottemartzetta.com/products/OS8801115421078/details,200,DIRECT,KR,CURRENCY,RAW_HTML,KRW,"=""width:20%;text-align:left;"">상품판매코드</th><td style=""text-align:left;"">8801115421078</td></tr><tr><th sc",서울우유 탈지분유 (1KG)ㅣ롯데마트 제타 최상의 신선 식품과 다양한 간편식을 롯데마트 제타에서 만나보세요,c6e6183a48208f1a,2026-09-10T13:37:50Z,2,lottemartzetta.com
KR,★★★★,SUCROSE,,,READY_PI,Biały cukier krystaliczny — 100% cukier,GENERIC_PI_NO_EAN,N/A,,,,,,,,,,,,0,
KR,★★★★,DEXTROSE,,,WYMAGA_ETYKIETY,함수결정포도당 Dextrose Monohydrate 1kg,NO_EAN_IN_V7,BRAK,https://www.esfood.kr/goods/goods_view.php?goodsNo=186786072,200,DIRECT,KR,CCTLD,RAW_HTML,,,함수결정포도당 Dextrose Monohydrate,7c8adba23dda6856,2026-09-10T13:39:18Z,2,
KR,★★★★,TARA,8055728540170,NO,KANDYDAT_PR,Tara Gum 50gr. / Gomma di Tara E417,EAN_ON_GENERIC_TLD_PAGE,LEAD,https://saporepuro.myshopify.com/products/farina-di-semi-di-tara-gomma-di-tara-origine-peru-e417-confezionato-in-italia-1,200,DIRECT,,GENERIC_TLD,RAW_HTML,EUR,"0,""compare_at_price"":null,""inventory_management"":""shopify"",""barcode"":""8055728540170"",""featured_media"":{",Tara Seed Flour | SaporePuro,5f28b11dbdcd7cd4,2026-09-10T13:38:24Z,6,saporepuro.com;saporepuro.myshopify.com
CR,★★★★,MILK,7441001601071,NO,KANDYDAT_PR,"Dos Pinos Leche Entera UAT 3,5% 1 L",EAN_ON_GENERIC_TLD_PAGE,LEAD,https://www.superarias.com/leche-entera-3-5-grasa-dos-pinos-1l-tb/,200,DIRECT,,GENERIC_TLD,RAW_HTML,,"SHARE_BUTTONS(); });</script> <div class=""ficha_articulo"" data-ref=""7441001601071"" data-titulo=""Lec",ARIAS SUPERMERCADO SU COMERCIO LOCAL,baaf468fd81d7dc6,2026-09-10T13:40:10Z,2,www.superarias.com
CR,★★★★,CREAM,7441001604508,NO,KANDYDAT_PI_ESTIMATED,Dos Pinos Crema Dulce para Batir 35%,EAN_ON_MARKET_PAGE,CONFIRMED,https://www.megasuper.com/p/crema-dulce-dos-pinos-250ml-7441001604508,200,DIRECT,CR,CURRENCY,RAW_HTML,CRC,"0</span></p><p><b>Marca: </b><span>DOS PINOS</span></p></div>"",""sku"":""7441001604508"",""url"":""/p/crema-du",CREMA DULCE DOS PINOS 250ML,e8a2ca1be4531bb9,2026-09-10T13:39:49Z,4,www.megasuper.com
CR,★★★★,SMP,7441001612039,NO,WYMAGA_ETYKIETY,Dos Pinos Leche descremada en polvo instantánea 0% grasa 400 g,EAN_ON_MARKET_PAGE,CONFIRMED,https://www.walmart.co.cr/leche-dos-pinos-en-polvo-descremada-400-g-0/p,200,DIRECT,CR,CCTLD,RAW_HTML,CRC,"n><span class=""vtex-product-identifier-0-x-product-identifier__value"">7441001612039</span></span></div>",Leche Dos Pinos en Polvo Descremada - 400 g - Walmart | Costa Rica,e29f47c450a46b3f,2026-09-10T13:40:27Z,6,www.walmart.co.cr
CR,★★★★,SUCROSE,,,READY_PI,Biały cukier krystaliczny — 100% cukier,GENERIC_PI_NO_EAN,N/A,,,,,,,,,,,,0,
CR,★★★★,DEXTROSE,,,WYMAGA_ETYKIETY,Dextrosa Monohidratada,NO_EAN_IN_V7,BRAK,https://www.creafoods.com/dextrosa-monohidratada-1kg,200,DIRECT,,GENERIC_TLD,RAW_HTML,,,Creafoods. Dextrosa Monohidratada (1kg),cd6d4bbf7b1b448d,2026-09-10T13:39:10Z,2,
CR,★★★★,TARA,819543011967,NO,KANDYDAT_PR,Tara Gum — Home 50g,EAN_ON_GENERIC_TLD_PAGE,LEAD,https://modernistpantry.com/products/tara-gum.html,200,DIRECT,,GENERIC_TLD,RAW_HTML,USD,"y.com\u002fmodernist-pantry\u002f""},""attributes"":[],""mpn"":null,""upc"":""819543011967"",""options"":[{""id"":2","Tara Gum - Modernist Pantry, LLC",e93d1ba8441f8f2a,2026-09-10T13:38:02Z,3,modernistpantry.com
KW,★★★★,MILK,6281007040235,NO,KANDYDAT_PR,Fresh Milk Full Fat 1L,EAN_ON_GENERIC_TLD_PAGE,LEAD,https://mohideensupermarket.com/product/almarai-milk-full-fat-3-1-ltr/,200,DIRECT,,GENERIC_TLD,RAW_HTML,," <span class=""sku"">SKU: 6281007040235</span> ",Mohideen Supermarket - Almarai Milk Full Fat 3% 1 Ltr. - Mohideen Supermarket,680307bd3a6d3ef1,2026-09-10T13:38:02Z,3,mohideensupermarket.com
KW,★★★★,CREAM,3412290032215,NO,KANDYDAT_PR,Paysan Breton La Crème Pâtisserie & Cuisine UHT 30%,PAGE_WITHOUT_EAN,LEAD,https://bf1af2.akinoncloudcdn.com/products/2025/03/28/87485/697134c3-73cd-408b-8a68-2100017edff8_size1920_cropCenter.jpg,200,DIRECT,,GENERIC_TLD,RAW_HTML,,,,9222f33f0d027bc7,2026-09-10T13:37:12Z,4,
KW,★★★★,SMP,3043931691418,NO,KANDYDAT_PR,Régilait Instant Skimmed Milk Powder 0% Fat,EAN_ON_FOREIGN_MARKET_PAGE,LEAD,https://thegrocer.com.qa/product/regilait-instant-skimmed-milk-powder-non-fat-300g/,200,DIRECT,QA,CCTLD,RAW_HTML,QAR,"livery with premium products delivered across Doha and Qatar."",""sku"":""3043931691418"",""category"":""Fresh ",REGILAIT INSTANT SKIMMED MILK POWDER NON FAT 300G | The Grocer Qatar,82b6527c57dcca6a,2026-09-10T13:38:37Z,4,thegrocer.com.qa
KW,★★★★,SUCROSE,,,READY_PI,Biały cukier krystaliczny — 100% cukier,GENERIC_PI_NO_EAN,N/A,,,,,,,,,,,,0,
KW,★★★★,DEXTROSE,,,WYMAGA_ETYKIETY,Dextrose Monohydrate – food applications,NO_EAN_IN_V7,BRAK,https://chemstock.ae/industrial-chemicals/food-chemicals/dextrose-monohydrate-supplier-uae/,200,DIRECT,AE,CCTLD,RAW_HTML,,,Dextrose Monohydrate | High-Purity Glucose Powder Supplier in UAE,a39df571350b4c6e,2026-09-10T13:37:18Z,1,
KW,★★★★,TARA,819543011967,NO,WYMAGA_DOSTAWY,Modernist Pantry Pure Tara Gum Powder,EAN_ON_GENERIC_TLD_PAGE,LEAD,https://modernistpantry.com/products/tara-gum.html,200,DIRECT,,GENERIC_TLD,RAW_HTML,USD,"y.com\u002fmodernist-pantry\u002f""},""attributes"":[],""mpn"":null,""upc"":""819543011967"",""options"":[{""id"":2","Tara Gum - Modernist Pantry, LLC",e93d1ba8441f8f2a,2026-09-10T13:38:02Z,3,modernistpantry.com
LT,★★★★,MILK,4770265041259,NO,KANDYDAT_PR,"Pienas MŪ UAT 3,5% rieb. 1 l",EAN_ON_MARKET_PAGE,CONFIRMED,https://www.printera.lt/c/p/pienas-mu-3-5-riebumo-1-l--246813,200,DIRECT,LT,CCTLD,RAW_HTML,," </dt> <dd class=""description__data""> 4770265041259 ","Pienas M&#x16A; 3,5 % riebumo, 1 l | PRINTERA",42d5fb9bde57d349,2026-09-10T13:40:01Z,4,www.printera.lt
LT,★★★★,CREAM,5901432003261,NO,KANDYDAT_PR,Meadow Star UHT whipping cream 30%,MARKET_PAGE_WITHOUT_EAN,LEAD,https://www.rimi.lt/e-parduotuve/en/products/dairy-products-and-eggs/sour-and-sweet-cream-/cream/grietinele-meadow-star-uat-30-500-ml/p/4004128,200,DIRECT,LT,CCTLD,BROWSER_DOM,EUR,,"Grietinėlė MEADOW STAR UAT, 30 %, 500 ml",,2026-09-10T14:05Z,3,
LT,★★★★,SMP,,,WYMAGA_GTIN,Lieso pieno milteliai,NO_EAN_IN_V7,BRAK,https://aone.lt/produktas/lieso-pieno-milteliai-1000g/,200,DIRECT,LT,CCTLD,RAW_HTML,EUR,,Lieso pieno milteliai 1000g - Aone.lt,9537d3dac8eb0952,2026-09-10T13:37:06Z,2,
LT,★★★★,SUCROSE,,,READY_PI,Biały cukier krystaliczny — 100% cukier,GENERIC_PI_NO_EAN,N/A,,,,,,,,,,,,0,
LT,★★★★,DEXTROSE,4744130012590,NO,WYMAGA_ETYKIETY,"ICONFIT Dextro, czysta dekstroza w proszku",EAN_ON_MARKET_PAGE,CONFIRMED,https://iconfit.lt/en/products/dextrose,200,DIRECT,LT,CCTLD,RAW_HTML,EUR,""" content=""EUR"" /> <meta property=""product:retailer_item_id"" content=""4744130012590"" /> <meta name=""twi",ICONFIT Dextro (1 kg) - ICONFIT,f18f55ee509a2b95,2026-09-10T13:37:41Z,3,elvaistine.lt;iconfit.lt;sportfit.ee
LT,★★★★,TARA,,,WYMAGA_ETYKIETY,Tara guma,NO_EAN_IN_V7,BRAK,https://aone.lt/produktas/tara-guma-200g-400g-600g/,200,DIRECT,LT,CCTLD,RAW_HTML,EUR,,Tara guma 200g / 400g / 600g - Aone.lt,ef02e7e2326be0dd,2026-09-10T13:37:06Z,1,
LU,★★★★,MILK,5450168511507,NO,KANDYDAT_PR,"Luxlait UHT Whole Milk 3,5% 1 L",EAN_ON_MARKET_PAGE,CONFIRMED,https://www.luxlait.lu/en/product/uht-milk/pro,200,DIRECT,LU,CCTLD,RAW_HTML,,strong>Article EAN</strong> <span>5450168511507</span> ,Luxlait,79c22735485185f5,2026-09-10T13:39:44Z,1,www.luxlait.lu
LU,★★★★,CREAM,5450168531871,NO,KANDYDAT_PR,Luxlait Crème UHT L’entière 30% 200 ml,EAN_ON_MARKET_PAGE,CONFIRMED,https://www.luxlait.lu/de/produkt/uht-schlagsahne/pro,200,DIRECT,LU,CCTLD,RAW_HTML,,strong>Article EAN</strong> <span>5450168531871</span> ,Luxlait,7f57af3db44d9505,2026-09-10T13:39:44Z,3,www.luxlait.lu
LU,★★★★,SMP,3254560079519,NO,KANDYDAT_PR,Lait en poudre écrémé,EAN_ON_MARKET_PAGE,CONFIRMED,https://auchan.lu/lait-concentre-en-poudre/6749-lait-en-poudre-ecreme-300g-189847.html,200,DIRECT,LU,CCTLD,RAW_HTML,EUR,",""product_name"":""Lait en Poudre Ecr\u00e9m\u00e9 300g"",""product_ean"":""3254560079519"",""product_brand"":""A",Lait en Poudre Ecrémé 300g,7cd23cb217801782,2026-09-10T13:37:08Z,2,auchan.lu;www.auchan.fr
LU,★★★★,SUCROSE,,,READY_PI,Biały cukier krystaliczny — 100% cukier,GENERIC_PI_NO_EAN,N/A,,,,,,,,,,,,0,
LU,★★★★,DEXTROSE,,,WYMAGA_ETYKIETY,Dextrose Monohydraté,NO_EAN_IN_V7,BRAK,https://www.hobbyscuit.com/sucres/1268-dextrose-monohydrate.html,200,DIRECT,,GENERIC_TLD,RAW_HTML,EUR,,"Dextrose en poudre, dextrose, dextrose monohydraté, liant, sucre en poudre",df0d48617d802461,2026-09-10T13:39:26Z,2,
LU,★★★★,TARA,8055728540170,NO,KANDYDAT_PR,SaporePuro Farina di Semi di Tara / Gomma di Tara E417,EAN_ON_GENERIC_TLD_PAGE,LEAD,https://saporepuro.com/products/farina-di-semi-di-tara-gomma-di-tara-origine-peru-e417-confezionato-in-italia-1,200,DIRECT,,GENERIC_TLD,RAW_HTML,EUR,"0,""compare_at_price"":null,""inventory_management"":""shopify"",""barcode"":""8055728540170"",""featured_media"":{",Tara Seed Flour | SaporePuro,41be4c71cd4a344d,2026-09-10T13:38:23Z,4,saporepuro.com
LV,★★★★,MILK,4770265041259,NO,KANDYDAT_PR,"Piens MŪ 3,5% tauku 1 l",EAN_ON_FOREIGN_MARKET_PAGE,LEAD,https://www.printera.lt/c/p/pienas-mu-3-5-riebumo-1-l--246813,200,DIRECT,LT,CCTLD,RAW_HTML,," </dt> <dd class=""description__data""> 4770265041259 ","Pienas M&#x16A; 3,5 % riebumo, 1 l | PRINTERA",42d5fb9bde57d349,2026-09-10T13:40:01Z,4,www.printera.lt
LV,★★★★,CREAM,5901432003261,NO,KANDYDAT_PR,Meadow Star UHT whipping cream 30%,MARKET_PAGE_WITHOUT_EAN,LEAD,https://www.rimi.lv/e-veikals/en/products/dairy-and-eggs/cream/whipping-cream/saldais-krejums-meadow-star-uht-30-500ml/p/4004128,200,DIRECT,LV,CCTLD,BROWSER_DOM,EUR,,Saldais krējums Meadow Star UHT 30% 500ml,,2026-09-10T14:05Z,3,
LV,★★★★,SMP,,,WYMAGA_GTIN,Vājpiena pulveris,NO_EAN_IN_V7,BRAK,https://piens.lv/produkti/vajpiena-pulveris,200,DIRECT,LV,CCTLD,RAW_HTML,,,Vājpiena pulveris — AS „Rīgas piena kombināts”,4aacbe33a7e942d9,2026-09-10T13:38:17Z,2,
LV,★★★★,SUCROSE,,,READY_PI,Biały cukier krystaliczny — 100% cukier,GENERIC_PI_NO_EAN,N/A,,,,,,,,,,,,0,
LV,★★★★,DEXTROSE,4744130012590,NO,WYMAGA_ETYKIETY,"ICONFIT Dextro, czysta dekstroza w proszku",EAN_ON_MARKET_PAGE,CONFIRMED,https://iconfit.lv/products/dextrose,200,DIRECT,LV,CCTLD,RAW_HTML,EUR,""" content=""EUR"" /> <meta property=""product:retailer_item_id"" content=""4744130012590"" /> <meta name=""twi",ICONFIT Dextro - ICONFIT,f985dfe898e7b82f,2026-09-10T13:37:41Z,4,iconfit.ee;iconfit.lv;moonmart.lv;sportfit.ee
LV,★★★★,TARA,8055728540170,NO,KANDYDAT_PR,SaporePuro Farina di Semi di Tara / Gomma di Tara E417,EAN_ON_GENERIC_TLD_PAGE,LEAD,https://saporepuro.com/products/farina-di-semi-di-tara-gomma-di-tara-origine-peru-e417-confezionato-in-italia-1,200,DIRECT,,GENERIC_TLD,RAW_HTML,EUR,"0,""compare_at_price"":null,""inventory_management"":""shopify"",""barcode"":""8055728540170"",""featured_media"":{",Tara Seed Flour | SaporePuro,41be4c71cd4a344d,2026-09-10T13:38:23Z,4,saporepuro.com
MY,★★★★,MILK,5701215046832,NO,KANDYDAT_PR,"Emborg UHT Full Cream Milk 3,5% 1 L",EAN_ON_GENERIC_TLD_PAGE,LEAD,https://maxmartonline.com/emborg-milk-full-cream-1ltr,200,DIRECT,,GENERIC_TLD,RAW_HTML,,"iew"");fbq(""track"",""ViewContent"",{content_category:""Milk"",content_ids:""5701215046832"",content_name:""Embo",MaxMart Online . Emborg Milk Full Cream 1ltr,05d18e68ed80df6b,2026-09-10T13:37:56Z,6,maxmartonline.com;www.meatup.shop
MY,★★★★,CREAM,5701215046375,NO,KANDYDAT_PR,Emborg Natural Whipping Cream UHT 35.1% 200 ml,EAN_ON_GENERIC_TLD_PAGE,LEAD,https://maxmartonline.com/emborg-whipping-cream-200ml,200,DIRECT,,GENERIC_TLD,RAW_HTML,,"bq(""track"",""ViewContent"",{content_category:""Fresh Cream"",content_ids:""5701215046375"",content_name:""Embo",MaxMart Online . Emborg Whipping Cream 200ml,c802d5b60a54e738,2026-09-10T13:37:56Z,5,maxmartonline.com
MY,★★★★,SMP,9556958338807,NO,WYMAGA_ETYKIETY,Sunlac Low Fat Instant Skim Milk Powder,EAN_ON_MARKET_PAGE,CONFIRMED,https://megakulim.com.my/index.php?product_id=454&route=product%2Fproduct,200,DIRECT,MY,CCTLD,RAW_HTML,,"Barcode:</td> <td class=""product-info-value""><span id=""barcode"">9556958338807</span> </td> ",Sunlac Instant Skim Milk Powder (300g / 700g / 15's x 20g),df6a73a525d6c3e5,2026-09-10T13:37:58Z,4,aapharmacy.com.my;megakulim.com.my
MY,★★★★,SUCROSE,,,READY_PI,Biały cukier krystaliczny — 100% cukier,GENERIC_PI_NO_EAN,N/A,,,,,,,,,,,,0,
MY,★★★★,DEXTROSE,,,WYMAGA_ETYKIETY,Pastry Pro Dextrose Monohydrate Food Grade 1kg,NO_EAN_IN_V7,BRAK,https://pastrypro.com.my/products/dextrose-monohydrate-food-grade-1kg,200,DIRECT,MY,CCTLD,RAW_HTML,MYR,,"Pastry Pro, Dextrose Monohydrate Food Grade - 1kg",4ec5feaa64afbc93,2026-09-10T13:38:15Z,1,
MY,★★★★,TARA,,,WYMAGA_ETYKIETY,Tara Gum Powder / Serbuk Gam Tara,NO_EAN_IN_V7,BRAK,https://takeitglobal.my/products/tara-gum-powder-serbuk-gam-tara-caesalpinia-spinosa-gum-%E5%A1%94%E6%8B%89%E8%83%B6%E7%B2%89,200,DIRECT,MY,CCTLD,RAW_HTML,MYR,,Tara Gum Powder / Serbuk Gam Tara / Caesalpinia Spinosa Gum 塔拉胶粉,cc4ad3d819670383,2026-09-10T13:38:36Z,1,
