iso2,priority,slot,owner_excel_product,owner_excel_pi,owner_excel_ean,working_excel_product,working_excel_ean,working_evidence_for_reference,s1_pi_ing,s2_pr_ing,s3_brand_product_ean,s4_market_availability,s5_source_evidence,s6_technical_readiness,s7_reconciled_2541,s8_genuine_gaps,s9_report_back,engine_10_10,country_grams_frozen,final_status
LT,★★★★,MILK,,,,"Pienas MŪ UAT 3,5% rieb. 1 l",4770265041259,CONFIRMED,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING,NO,NOT_FINAL (D-27)
LT,★★★★,CREAM,,,,Meadow Star UHT whipping cream 30%,5901432003261,LEAD,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING,NO,NOT_FINAL (D-27)
LT,★★★★,SMP,,,,Lieso pieno milteliai,,BRAK,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING,NO,NOT_FINAL (D-27)
LT,★★★★,SUCROSE,,,,Biały cukier krystaliczny — 100% cukier,,N/A_GENERIC,PENDING_OWNER_EXCEL,N/A (global PI),N/A (global PI),N/A (global PI),PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING,NO,NOT_FINAL (D-27)
LT,★★★★,DEXTROSE,,,,"ICONFIT Dextro, czysta dekstroza w proszku",4744130012590,CONFIRMED,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING,NO,NOT_FINAL (D-27)
LT,★★★★,STABILIZER,,,,Tara guma,,BRAK,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING,NO,NOT_FINAL (D-27)
LU,★★★★,MILK,,,,"Luxlait UHT Whole Milk 3,5% 1 L",5450168511507,CONFIRMED,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING,NO,NOT_FINAL (D-27)
LU,★★★★,CREAM,,,,Luxlait Crème UHT L’entière 30% 200 ml,5450168531871,CONFIRMED,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING,NO,NOT_FINAL (D-27)
LU,★★★★,SMP,,,,Lait en poudre écrémé,3254560079519,CONFIRMED,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING,NO,NOT_FINAL (D-27)
LU,★★★★,SUCROSE,,,,Biały cukier krystaliczny — 100% cukier,,N/A_GENERIC,PENDING_OWNER_EXCEL,N/A (global PI),N/A (global PI),N/A (global PI),PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING,NO,NOT_FINAL (D-27)
LU,★★★★,DEXTROSE,,,,Dextrose Monohydraté,,BRAK,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING,NO,NOT_FINAL (D-27)
LU,★★★★,STABILIZER,,,,SaporePuro Farina di Semi di Tara / Gomma di Tara E417,8055728540170,LEAD,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING,NO,NOT_FINAL (D-27)
LV,★★★★,MILK,,,,"Piens MŪ 3,5% tauku 1 l",4770265041259,LEAD,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING,NO,NOT_FINAL (D-27)
LV,★★★★,CREAM,,,,Meadow Star UHT whipping cream 30%,5901432003261,LEAD,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING,NO,NOT_FINAL (D-27)
LV,★★★★,SMP,,,,Vājpiena pulveris,,BRAK,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING,NO,NOT_FINAL (D-27)
LV,★★★★,SUCROSE,,,,Biały cukier krystaliczny — 100% cukier,,N/A_GENERIC,PENDING_OWNER_EXCEL,N/A (global PI),N/A (global PI),N/A (global PI),PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING,NO,NOT_FINAL (D-27)
LV,★★★★,DEXTROSE,,,,"ICONFIT Dextro, czysta dekstroza w proszku",4744130012590,CONFIRMED,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING,NO,NOT_FINAL (D-27)
LV,★★★★,STABILIZER,,,,SaporePuro Farina di Semi di Tara / Gomma di Tara E417,8055728540170,LEAD,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING,NO,NOT_FINAL (D-27)
MA,★★★★,MILK,,,,Lait de vache stérilisé UHT entier 3.5% M.G. 1L,8410285127347,LEAD,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING,NO,NOT_FINAL (D-27)
MA,★★★★,CREAM,,,,Bridélice Crème UHT entière fluide 30% MG,3155250367834,LEAD,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING,NO,NOT_FINAL (D-27)
MA,★★★★,SMP,,,,NOW Real Food Organic Non-Fat Dry Milk Powder,733739058324,LEAD,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING,NO,NOT_FINAL (D-27)
MA,★★★★,SUCROSE,,,,Biały cukier krystaliczny — 100% cukier,,N/A_GENERIC,PENDING_OWNER_EXCEL,N/A (global PI),N/A (global PI),N/A (global PI),PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING,NO,NOT_FINAL (D-27)
MA,★★★★,DEXTROSE,,,,Dextrose Monohydrate 25kg,,BRAK,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING,NO,NOT_FINAL (D-27)
MA,★★★★,STABILIZER,,,,E417 - Gomme de Tara / Tara Gum,,BRAK,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING,NO,NOT_FINAL (D-27)
MT,★★★★,MILK,,,,"Benna Fresh Whole Milk 3,5% 1 L",5350066100042,CONFIRMED,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING,NO,NOT_FINAL (D-27)
MT,★★★★,CREAM,,,,Président Crème UHT semi-épaisse entière 30% MG 2×25cl,3155250367896,LEAD,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING,NO,NOT_FINAL (D-27)
MT,★★★★,SMP,,,,Skimmed Milk Powder,3043939531112,CONFIRMED,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING,NO,NOT_FINAL (D-27)
MT,★★★★,SUCROSE,,,,Biały cukier krystaliczny — 100% cukier,,N/A_GENERIC,PENDING_OWNER_EXCEL,N/A (global PI),N/A (global PI),N/A (global PI),PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING,NO,NOT_FINAL (D-27)
MT,★★★★,DEXTROSE,,,,Destrosio Monoidrato 1kg,8050246530061,LEAD,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING,NO,NOT_FINAL (D-27)
MT,★★★★,STABILIZER,,,,SaporePuro Farina di Semi di Tara / Gomma di Tara E417,8055728540170,LEAD,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING,NO,NOT_FINAL (D-27)
MX,★★★★,MILK,,,,"Alpura Clásica Leche Entera UHT 3,4% 1 L",7501055900039,CONFIRMED,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING,NO,NOT_FINAL (D-27)
MX,★★★★,CREAM,,,,Lyncott Crema para Batir 500 ml,7501092101031,CONFIRMED,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING,NO,NOT_FINAL (D-27)
MX,★★★★,SMP,,,,NOW Real Food Organic Non-Fat Dry Milk Powder,733739058324,LEAD,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING,NO,NOT_FINAL (D-27)
MX,★★★★,SUCROSE,,,,Biały cukier krystaliczny — 100% cukier,,N/A_GENERIC,PENDING_OWNER_EXCEL,N/A (global PI),N/A (global PI),N/A (global PI),PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING,NO,NOT_FINAL (D-27)
MX,★★★★,DEXTROSE,,,,Dextrosa monohidratada,,BRAK,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING,NO,NOT_FINAL (D-27)
MX,★★★★,STABILIZER,,,,Goma Tara — oferta spożywcza B2B,,BRAK,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING,NO,NOT_FINAL (D-27)
MY,★★★★,MILK,,,,"Emborg UHT Full Cream Milk 3,5% 1 L",5701215046832,LEAD,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING,NO,NOT_FINAL (D-27)
MY,★★★★,CREAM,,,,Emborg Natural Whipping Cream UHT 35.1% 200 ml,5701215046375,LEAD,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING,NO,NOT_FINAL (D-27)
MY,★★★★,SMP,,,,Sunlac Low Fat Instant Skim Milk Powder,9556958338807,CONFIRMED,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING,NO,NOT_FINAL (D-27)
MY,★★★★,SUCROSE,,,,Biały cukier krystaliczny — 100% cukier,,N/A_GENERIC,PENDING_OWNER_EXCEL,N/A (global PI),N/A (global PI),N/A (global PI),PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING,NO,NOT_FINAL (D-27)
MY,★★★★,DEXTROSE,,,,Pastry Pro Dextrose Monohydrate Food Grade 1kg,,BRAK,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING,NO,NOT_FINAL (D-27)
MY,★★★★,STABILIZER,,,,Tara Gum Powder / Serbuk Gam Tara,,BRAK,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING,NO,NOT_FINAL (D-27)
NG,★★★★,MILK,,,,"Peak UHT Full Cream Milk 3,6% 1 L",8716200612883,LEAD,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING,NO,NOT_FINAL (D-27)
NG,★★★★,CREAM,,,,Emborg Natural Whipping Cream UHT 35%,5701215046375,LEAD,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING,NO,NOT_FINAL (D-27)
NG,★★★★,SMP,,,,NOW Real Food Organic Non-Fat Dry Milk Powder,733739058324,LEAD,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING,NO,NOT_FINAL (D-27)
NG,★★★★,SUCROSE,,,,Biały cukier krystaliczny — 100% cukier,,N/A_GENERIC,PENDING_OWNER_EXCEL,N/A (global PI),N/A (global PI),N/A (global PI),PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING,NO,NOT_FINAL (D-27)
NG,★★★★,DEXTROSE,,,,Dextrose Monohydrate – Food Grade Glucose Powder,,BRAK,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING,NO,NOT_FINAL (D-27)
NG,★★★★,STABILIZER,,,,Cape Crystal Brands Tara Gum Powder,711221973058,LEAD,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING,NO,NOT_FINAL (D-27)
NL,★★★★★,MILK,,,,Campina Langlekker Volle Melk 1 L,8712800147770,CONFIRMED,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING,NO,NOT_FINAL (D-27)
NL,★★★★★,CREAM,,,,AH Slagroom houdbaar 30% 200 ml,8718907237888,CONFIRMED,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING,NO,NOT_FINAL (D-27)
NL,★★★★★,SMP,,,,Mattisson Biologische Magere Melkpoeder 450 g,8717677967827,CONFIRMED,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING,NO,NOT_FINAL (D-27)
NL,★★★★★,SUCROSE,,,,Biały cukier krystaliczny — 100% cukier,,N/A_GENERIC,PENDING_OWNER_EXCEL,N/A (global PI),N/A (global PI),N/A (global PI),PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING,NO,NOT_FINAL (D-27)
NL,★★★★★,DEXTROSE,,,,Dextrose 5 kg,,BRAK,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING,NO,NOT_FINAL (D-27)
NL,★★★★★,STABILIZER,,,,SaporePuro Farina di Semi di Tara / Gomma di Tara E417,8055728540170,LEAD,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING,NO,NOT_FINAL (D-27)
NO,★★★★★,MILK,,,,"TINE Helmelk 3,5% fett 1 L",7038010000065,CONFIRMED,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING,NO,NOT_FINAL (D-27)
NO,★★★★★,CREAM,,,,TINE Kremfløte 37% 3 dl,7038010041914,CONFIRMED,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING,NO,NOT_FINAL (D-27)
NO,★★★★★,SMP,,,,Nestlé Skimmed Milk Powder 500 g,8445291393738,CONFIRMED,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING,NO,NOT_FINAL (D-27)
NO,★★★★★,SUCROSE,,,,Biały cukier krystaliczny — 100% cukier,,N/A_GENERIC,PENDING_OWNER_EXCEL,N/A (global PI),N/A (global PI),N/A (global PI),PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING,NO,NOT_FINAL (D-27)
NO,★★★★★,DEXTROSE,,,,Urtegaarden Druesukker 500 g,5709286720064,CONFIRMED,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING,NO,NOT_FINAL (D-27)
NO,★★★★★,STABILIZER,,,,Tarakernmehl / Tara gum 100 g,4251510635756,LEAD,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING,NO,NOT_FINAL (D-27)
NZ,★★★★★,MILK,,,,Anchor Blue Milk 2 L,94152210,CONFIRMED,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING,NO,NOT_FINAL (D-27)
NZ,★★★★★,CREAM,,,,Anchor Long Life Dessert Cream Original,94150803,LEAD,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING,NO,NOT_FINAL (D-27)
NZ,★★★★★,SMP,,,,Woolworths Milk Skim Powder,9300633765712,LEAD,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING,NO,NOT_FINAL (D-27)
NZ,★★★★★,SUCROSE,,,,Biały cukier krystaliczny — 100% cukier,,N/A_GENERIC,PENDING_OWNER_EXCEL,N/A (global PI),N/A (global PI),N/A (global PI),PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING,NO,NOT_FINAL (D-27)
NZ,★★★★★,DEXTROSE,,,,Lotus Glucose Powder (Dextrose) 500g,9317127061786,LEAD,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING,NO,NOT_FINAL (D-27)
