market_iso2,country,priority,region,functional_slot,working_excel_grams,final_grams,pi_ing,pi_name_final,product_mode,stabilizer_type,consumer_term_local,v7_proposal_key,pr_final_id,brand,product_name,pack,ean_gtin,url_product,page_market,market_by,evidence_method,evidence_utc,evidence_class,selection_authority,eligible_for_customer_pdf,blocking_reason,next_step,identifier_confirmed,market_binding_confirmed,market_binding_signal,local_availability_confirmed
BH,Bahrain,★★★★,GCC,MILK,672,AFTER_ENGINE_10_10 (D-27),PI-ING-000236,MILK · 3.5% FAT · Chilled,EXACT_PR,,,MILK-GTIN-5711953072352,,Arla,Organic Milk Full Fat 200ml,200 ml,5711953072352,https://www.thefreshmarketdubai.com/products/arla-organic-milk-full-fat-200ml-5711953072352,,,,,LEAD,WORKING EXCEL v7 (incomplete) — awaiting Owner complete Excel (D-22),NO,EAN_ON_FOREIGN_MARKET_PAGE,"AWAIT_OWNER_EXCEL (no SHOP gap-filling, D-23)",True,False,OTHER_MARKET:AE,False
BH,Bahrain,★★★★,GCC,CREAM,130,AFTER_ENGINE_10_10 (D-27),PI-ING-000180,CREAM 30% · Mlekovita Cream · Chilled,EXACT_PR,,,CREAM-GTIN-5700426230177,,Puck,Puck Whipping Cream UHT,200 ml,5700426230177,https://www.sharjahcoop.ae/en/puck-whipping-cream-200ml/p/5700426230177,,,,,LEAD,WORKING EXCEL v7 (incomplete) — awaiting Owner complete Excel (D-22),NO,EAN_ON_FOREIGN_MARKET_PAGE,"AWAIT_OWNER_EXCEL (no SHOP gap-filling, D-23)",True,False,OTHER_MARKET:AE,False
BH,Bahrain,★★★★,GCC,SMP,35,AFTER_ENGINE_10_10 (D-27),PI-ING-000270,SKIMMED MILK POWDER · 0.8% FAT · Dairy · Dry,EXACT_PR,,,SMP-GTIN-03043931692415,,Régilait,Régilait Instant Skimmed Milk Powder 0% Fat,puszka 700 g,3043931692415,https://www.amazon.ae/REGILAIT-NON-SKIMD-MILK-700G/dp/B07NF7B1H6,,,,,LEAD,WORKING EXCEL v7 (incomplete) — awaiting Owner complete Excel (D-22),NO,EAN_ON_FOREIGN_MARKET_PAGE,"AWAIT_OWNER_EXCEL (no SHOP gap-filling, D-23)",False,False,OTHER_MARKET:AE,False
BH,Bahrain,★★★★,GCC,SUCROSE,130,AFTER_ENGINE_10_10 (D-27),PI-ING-000514,SUCROSE SUGAR · Sweetener · Dry,GLOBAL_PI_GENERIC,,SA10: en: granulated sugar (+sucrose/white sugar) | ar: سكروز,GENERIC-SUCROSE,,GENERIC,Biały cukier krystaliczny — 100% cukier,dowolne opakowanie,,,,,,,N/A_GENERIC,WORKING EXCEL v7 (incomplete) — awaiting Owner complete Excel (D-22),NO,NO_LOCAL_TERM_EVIDENCE,TERM_EVIDENCE_OR_OWNER_DECISION,False,False,NONE,False
BH,Bahrain,★★★★,GCC,DEXTROSE,30,AFTER_ENGINE_10_10 (D-27),PI-ING-000494,DEXTROSE MONOHYDRATE · Sweetener · Dry,EXACT_PR,,,DEX-BH-PRODUCT,,Unspecified manufacturer,Dextrose Monohydrate – food applications,B2B — opakowanie niepubliczne,,https://chemstock.ae/industrial-chemicals/food-chemicals/dextrose-monohydrate-supplier-uae/,,,,,BRAK,WORKING EXCEL v7 (incomplete) — awaiting Owner complete Excel (D-22),NO,NO_EAN_IN_V7,"AWAIT_OWNER_EXCEL (no SHOP gap-filling, D-23)",False,False,OTHER_MARKET:AE,False
BH,Bahrain,★★★★,GCC,STABILIZER,3,AFTER_ENGINE_10_10 (D-27),PI-ING-000492,TARA GUM · Stabilizer,EXACT_PR,TARA (as listed in v7),,TARA-MP-1508-50,,Modernist Pantry,Modernist Pantry Pure Tara Gum Powder,50 g,819543011967,https://modernistpantry.com/products/tara-gum.html,,,,,LEAD,WORKING EXCEL v7 (incomplete) — awaiting Owner complete Excel (D-22),NO,EAN_ON_GENERIC_TLD_PAGE,"AWAIT_OWNER_EXCEL (no SHOP gap-filling, D-23)",True,False,NONE,False
BR,Brazil,★★★★,BRAZIL,MILK,672,AFTER_ENGINE_10_10 (D-27),PI-ING-000236,MILK · 3.5% FAT · Chilled,EXACT_PR,,,MILK-GTIN-7898215151708,,Piracanjuba,Piracanjuba Leite Integral UHT 1 L,1 L,7898215151708,https://www.covabra.com.br/leite-piracanjuba-integral-1l/p,BR,CCTLD,RAW_HTML,2026-09-10T13:39:09Z,CONFIRMED,WORKING EXCEL v7 (incomplete) — awaiting Owner complete Excel (D-22),ONLY_IF_OWNER_EXCEL_KEEPS_THIS_PRODUCT,,OWNER_EXCEL_RECONCILIATION → LABEL FACTS → ENGINE 10/10,True,True,CCTLD,True
BR,Brazil,★★★★,BRAZIL,CREAM,130,AFTER_ENGINE_10_10 (D-27),PI-ING-000180,CREAM 30% · Mlekovita Cream · Chilled,EXACT_PR,,,CREAM-GTIN-7898215151975,,Piracanjuba,Piracanjuba Seleção Creme de Leite Gourmet 30%,"200 g, karton",7898215151975,https://www.lojasantoantonio.com.br/69883-creme-de-leite-gourmet-30--gordura-200ml-piracanjuba/p,BR,CCTLD,RAW_HTML,2026-09-10T13:39:43Z,CONFIRMED,WORKING EXCEL v7 (incomplete) — awaiting Owner complete Excel (D-22),ONLY_IF_OWNER_EXCEL_KEEPS_THIS_PRODUCT,,OWNER_EXCEL_RECONCILIATION → LABEL FACTS → ENGINE 10/10,True,True,CCTLD,True
BR,Brazil,★★★★,BRAZIL,SMP,35,AFTER_ENGINE_10_10 (D-27),PI-ING-000270,SKIMMED MILK POWDER · 0.8% FAT · Dairy · Dry,EXACT_PR,,,SMP-GTIN-07891000101506,,Nestlé Molico,Molico Desnatado Leite em Pó,280 g,7891000101506,https://compre.estreladistribuicao.com.br/leite-em-po-molico-desnatado-lata-280g-122947,BR,CCTLD,RAW_HTML,2026-09-10T13:37:20Z,CONFIRMED,WORKING EXCEL v7 (incomplete) — awaiting Owner complete Excel (D-22),ONLY_IF_OWNER_EXCEL_KEEPS_THIS_PRODUCT,,OWNER_EXCEL_RECONCILIATION → LABEL FACTS → ENGINE 10/10,True,True,CCTLD,True
BR,Brazil,★★★★,BRAZIL,SUCROSE,130,AFTER_ENGINE_10_10 (D-27),PI-ING-000514,SUCROSE SUGAR · Sweetener · Dry,GLOBAL_PI_GENERIC,,pt:Açúcar Refinado,GENERIC-SUCROSE,,GENERIC,Biały cukier krystaliczny — 100% cukier,dowolne opakowanie,,https://www.superpaguemenos.com.br/acucar-refinado-uniao-1kg/p,,,,,N/A_GENERIC,WORKING EXCEL v7 (incomplete) — awaiting Owner complete Excel (D-22),NO,NO_LOCAL_TERM_EVIDENCE,TERM_APPROVED (D-32),False,False,NONE,False
BR,Brazil,★★★★,BRAZIL,DEXTROSE,30,AFTER_ENGINE_10_10 (D-27),PI-ING-000494,DEXTROSE MONOHYDRATE · Sweetener · Dry,EXACT_PR,,,DEX-BR-PRODUCT,,Allimentari,Dextrose Monohidratada,1 kg,,https://www.allimentari.com.br/produto/dextrose-monohidratada-1-kg.html,,,,,BRAK,WORKING EXCEL v7 (incomplete) — awaiting Owner complete Excel (D-22),NO,NO_EAN_IN_V7,"AWAIT_OWNER_EXCEL (no SHOP gap-filling, D-23)",False,True,CCTLD,False
BR,Brazil,★★★★,BRAZIL,STABILIZER,3,AFTER_ENGINE_10_10 (D-27),PI-ING-000492,TARA GUM · Stabilizer,EXACT_PR,TARA (as listed in v7),,TARA-BR-PRODUCT,,Allimentari,Goma Tara INS 417 — 1 kg,1 kg,,https://www.allimentari.com.br/produto/goma-tara.html,,,,,BRAK,WORKING EXCEL v7 (incomplete) — awaiting Owner complete Excel (D-22),NO,NO_EAN_IN_V7,"AWAIT_OWNER_EXCEL (no SHOP gap-filling, D-23)",False,True,CCTLD,False
CA,Canada,★★★★★,CANADA,MILK,672,AFTER_ENGINE_10_10 (D-27),PI-ING-000236,MILK · 3.5% FAT · Chilled,EXACT_PR,,,MILK-GTIN-0064420010025,,Natrel,Natrel Fine-Filtered Homogenized Milk 3.25% M.F. 2 L,2 L,0064420010025,https://www.agropursolutions.ca/fr/produits/lait/finement-filtre/2l-natrel-lait-finement-filtre-325,CA,CCTLD,RAW_HTML,2026-09-10T13:38:43Z,CONFIRMED,WORKING EXCEL v7 (incomplete) — awaiting Owner complete Excel (D-22),ONLY_IF_OWNER_EXCEL_KEEPS_THIS_PRODUCT,,OWNER_EXCEL_RECONCILIATION → LABEL FACTS → ENGINE 10/10,True,True,CCTLD,True
CA,Canada,★★★★★,CANADA,CREAM,130,AFTER_ENGINE_10_10 (D-27),PI-ING-000180,CREAM 30% · Mlekovita Cream · Chilled,EXACT_PR,,,CREAM-GTIN-068700100451,,Dairyland,Dairyland Whipping Cream 33% M.F.,"473 ml, karton",068700100451,https://www.dairyland.ca/en/products/cream/33-whipping-cream,,,,,LEAD,WORKING EXCEL v7 (incomplete) — awaiting Owner complete Excel (D-22),NO,MARKET_PAGE_WITHOUT_EAN,"AWAIT_OWNER_EXCEL (no SHOP gap-filling, D-23)",False,True,CCTLD,False
CA,Canada,★★★★★,CANADA,SMP,35,AFTER_ENGINE_10_10 (D-27),PI-ING-000270,SKIMMED MILK POWDER · 0.8% FAT · Dairy · Dry,EXACT_PR,,,SMP-GTIN-00059000111322,,Carnation,Carnation Fat Free Instant Skim Milk Powder,500 g,059000111322,https://www.carnationmilk.ca/en/products/instant-skim,CA,CCTLD,RAW_HTML,2026-09-10T13:38:59Z,CONFIRMED,WORKING EXCEL v7 (incomplete) — awaiting Owner complete Excel (D-22),ONLY_IF_OWNER_EXCEL_KEEPS_THIS_PRODUCT,,OWNER_EXCEL_RECONCILIATION → LABEL FACTS → ENGINE 10/10,True,True,CCTLD,True
CA,Canada,★★★★★,CANADA,SUCROSE,130,AFTER_ENGINE_10_10 (D-27),PI-ING-000514,SUCROSE SUGAR · Sweetener · Dry,GLOBAL_PI_GENERIC,,SA10: en: granulated sugar (+sucrose/white sugar) | fr: saccharose (+sucre blanc),GENERIC-SUCROSE,,GENERIC,Biały cukier krystaliczny — 100% cukier,dowolne opakowanie,,,,,,,N/A_GENERIC,WORKING EXCEL v7 (incomplete) — awaiting Owner complete Excel (D-22),NO,NO_LOCAL_TERM_EVIDENCE,TERM_EVIDENCE_OR_OWNER_DECISION,False,False,NONE,False
CA,Canada,★★★★★,CANADA,DEXTROSE,30,AFTER_ENGINE_10_10 (D-27),PI-ING-000494,DEXTROSE MONOHYDRATE · Sweetener · Dry,EXACT_PR,,,DEX-GTIN-00700956300208,,ProteinCo,ProteinCo Dextrose Plain,"2,27 kg / 5 lb",700956300208,https://proteinco.ca/products/dextrose,CA,CCTLD,RAW_HTML,2026-09-10T13:38:20Z,CONFIRMED,WORKING EXCEL v7 (incomplete) — awaiting Owner complete Excel (D-22),ONLY_IF_OWNER_EXCEL_KEEPS_THIS_PRODUCT,,OWNER_EXCEL_RECONCILIATION → LABEL FACTS → ENGINE 10/10,True,True,CCTLD,True
CA,Canada,★★★★★,CANADA,STABILIZER,3,AFTER_ENGINE_10_10 (D-27),PI-ING-000492,TARA GUM · Stabilizer,EXACT_PR,TARA (as listed in v7),,TARA-CA-PRODUCT,,Louis François,Louis François Tara Gum 1 kg,1 kg,,https://supplies.gusta.ca/products/louis-francois-tara-gum,,,,,BRAK,WORKING EXCEL v7 (incomplete) — awaiting Owner complete Excel (D-22),NO,NO_EAN_IN_V7,"AWAIT_OWNER_EXCEL (no SHOP gap-filling, D-23)",False,True,CCTLD,False
CH,Switzerland,★★★★★,SWITZERLAND,MILK,672,AFTER_ENGINE_10_10 (D-27),PI-ING-000236,MILK · 3.5% FAT · Chilled,EXACT_PR,,,MILK-GTIN-7610900041589,,Prima,Prima Vollmilch UHT 3.5% 1L Tetra Base,1 L Tetra Base; jednostka konsumencka w zgrzewce 12 x 1 L,7610900041589,https://ofrex.ch/products/1647201013,CH,CCTLD,BROWSER_DOM,2026-09-10T13:56Z,CONFIRMED,WORKING EXCEL v7 (incomplete) — awaiting Owner complete Excel (D-22),ONLY_IF_OWNER_EXCEL_KEEPS_THIS_PRODUCT,,OWNER_EXCEL_RECONCILIATION → LABEL FACTS → ENGINE 10/10,True,True,CCTLD,True
CH,Switzerland,★★★★★,SWITZERLAND,CREAM,130,AFTER_ENGINE_10_10 (D-27),PI-ING-000180,CREAM 30% · Mlekovita Cream · Chilled,EXACT_PR,,,CREAM-GTIN-7613269880585,,Valflora,Valflora Vollrahm UHT 35% 250 ml,250 ml,7613269880585,https://migipedia.migros.ch/de/valflora-vollrahm-35-milchfett-uht-204111300000?community=details,,,,,LEAD,WORKING EXCEL v7 (incomplete) — awaiting Owner complete Excel (D-22),NO,SOURCE_NOT_READABLE,"AWAIT_OWNER_EXCEL (no SHOP gap-filling, D-23)",False,True,CCTLD,False
CH,Switzerland,★★★★★,SWITZERLAND,SMP,35,AFTER_ENGINE_10_10 (D-27),PI-ING-000270,SKIMMED MILK POWDER · 0.8% FAT · Dairy · Dry,EXACT_PR,,,SMP-CH-SKU,,Coop,Coop Magermilchpulver 350 g,350 g,,https://www.coop.ch/de/lebensmittel/milchprodukte-eier/milch/spezialmilch/magermilchpulver/p/3080756,,,,,BRAK,WORKING EXCEL v7 (incomplete) — awaiting Owner complete Excel (D-22),NO,NO_EAN_IN_V7,"AWAIT_OWNER_EXCEL (no SHOP gap-filling, D-23)",False,True,CCTLD,False
CH,Switzerland,★★★★★,SWITZERLAND,SUCROSE,130,AFTER_ENGINE_10_10 (D-27),PI-ING-000514,SUCROSE SUGAR · Sweetener · Dry,GLOBAL_PI_GENERIC,,SA10: de: Saccharose (+Zucker) | fr: saccharose (+sucre blanc) | it: saccarosio (+zucchero bianco),GENERIC-SUCROSE,,GENERIC,Biały cukier krystaliczny — 100% cukier,dowolne opakowanie,,,,,,,N/A_GENERIC,WORKING EXCEL v7 (incomplete) — awaiting Owner complete Excel (D-22),NO,NO_LOCAL_TERM_EVIDENCE,TERM_EVIDENCE_OR_OWNER_DECISION,False,False,NONE,False
CH,Switzerland,★★★★★,SWITZERLAND,DEXTROSE,30,AFTER_ENGINE_10_10 (D-27),PI-ING-000494,DEXTROSE MONOHYDRATE · Sweetener · Dry,EXACT_PR,,,DEX-GTIN-07640153565938,,Lee-Sport®,Dextrose Pulver Neutral 1000 g,1000 g,7640153565938,https://whey-protein.ch/products/dextrose-pulver,CH,CCTLD,RAW_HTML,2026-09-10T13:38:42Z,CONFIRMED,WORKING EXCEL v7 (incomplete) — awaiting Owner complete Excel (D-22),ONLY_IF_OWNER_EXCEL_KEEPS_THIS_PRODUCT,,OWNER_EXCEL_RECONCILIATION → LABEL FACTS → ENGINE 10/10,True,True,CCTLD,True
CH,Switzerland,★★★★★,SWITZERLAND,STABILIZER,3,AFTER_ENGINE_10_10 (D-27),PI-ING-000492,TARA GUM · Stabilizer,EXACT_PR,TARA (as listed in v7),,TARA-GTIN-08055728540170,,SaporePuro,SaporePuro Farina di Semi di Tara / Gomma di Tara E417,50 g,8055728540170,https://saporepuro.com/products/farina-di-semi-di-tara-gomma-di-tara-origine-peru-e417-confezionato-in-italia-1,,,,,LEAD,WORKING EXCEL v7 (incomplete) — awaiting Owner complete Excel (D-22),NO,EAN_ON_GENERIC_TLD_PAGE,"AWAIT_OWNER_EXCEL (no SHOP gap-filling, D-23)",True,False,NONE,False
CL,Chile,★★★★,LATAM_SOUTH_CONE,MILK,672,AFTER_ENGINE_10_10 (D-27),PI-ING-000236,MILK · 3.5% FAT · Chilled,EXACT_PR,,,MILK-CL-COLUN-UHT-31-1L,,COLUN,"COLUN Leche Entera Natural 3,1% 1 L",1 L,7802920777542,https://cl.openfoodfacts.org/producto/7802920777542/leche-entera-colun,,,,,LEAD,WORKING EXCEL v7 (incomplete) — awaiting Owner complete Excel (D-22),NO,EAN_ON_AGGREGATOR,"AWAIT_OWNER_EXCEL (no SHOP gap-filling, D-23)",False,True,SUBDOMAIN_LOCALE,False
CL,Chile,★★★★,LATAM_SOUTH_CONE,CREAM,130,AFTER_ENGINE_10_10 (D-27),PI-ING-000180,CREAM 30% · Mlekovita Cream · Chilled,EXACT_PR,,,CREAM-GTIN-7802900107017,,Soprole,Soprole Crema para Batir Larga Vida 35%,"1 l, karton UHT",7802900107017,https://super.eltit.cl/products/crema-l-vida-soprole-1lt-p-batir,CL,CCTLD,RAW_HTML,2026-09-10T13:38:34Z,CONFIRMED,WORKING EXCEL v7 (incomplete) — awaiting Owner complete Excel (D-22),ONLY_IF_OWNER_EXCEL_KEEPS_THIS_PRODUCT,,OWNER_EXCEL_RECONCILIATION → LABEL FACTS → ENGINE 10/10,True,True,CCTLD,True
CL,Chile,★★★★,LATAM_SOUTH_CONE,SMP,35,AFTER_ENGINE_10_10 (D-27),PI-ING-000270,SKIMMED MILK POWDER · 0.8% FAT · Dairy · Dry,EXACT_PR,,,SMP-GTIN-07802920009865,,COLUN,Colun Leche Descremada en Polvo,800 g,7802920009865,https://www.colun.cl/productos/categoria/detalle/leche-colun-descremada-en-polvo-800gr,CL,CCTLD,RAW_HTML,2026-09-10T13:39:05Z,CONFIRMED,WORKING EXCEL v7 (incomplete) — awaiting Owner complete Excel (D-22),ONLY_IF_OWNER_EXCEL_KEEPS_THIS_PRODUCT,,OWNER_EXCEL_RECONCILIATION → LABEL FACTS → ENGINE 10/10,True,True,CCTLD,True
CL,Chile,★★★★,LATAM_SOUTH_CONE,SUCROSE,130,AFTER_ENGINE_10_10 (D-27),PI-ING-000514,SUCROSE SUGAR · Sweetener · Dry,GLOBAL_PI_GENERIC,,SA10: es: azúcar blanco (+sacarosa),GENERIC-SUCROSE,,GENERIC,Biały cukier krystaliczny — 100% cukier,dowolne opakowanie,,,,,,,N/A_GENERIC,WORKING EXCEL v7 (incomplete) — awaiting Owner complete Excel (D-22),NO,NO_LOCAL_TERM_EVIDENCE,TERM_EVIDENCE_OR_OWNER_DECISION,False,False,NONE,False
CL,Chile,★★★★,LATAM_SOUTH_CONE,DEXTROSE,30,AFTER_ENGINE_10_10 (D-27),PI-ING-000494,DEXTROSE MONOHYDRATE · Sweetener · Dry,EXACT_PR,,,DEX-CL-PRODUCT,,SanoAlimentos,Dextrosa Monohidratada,1 kg,,https://www.sanoalimentos.cl/productos/dextrosa-monohidratada---1-kg,,,,,BRAK,WORKING EXCEL v7 (incomplete) — awaiting Owner complete Excel (D-22),NO,NO_EAN_IN_V7,"AWAIT_OWNER_EXCEL (no SHOP gap-filling, D-23)",False,True,CCTLD,False
CL,Chile,★★★★,LATAM_SOUTH_CONE,STABILIZER,3,AFTER_ENGINE_10_10 (D-27),PI-ING-000492,TARA GUM · Stabilizer,EXACT_PR,TARA (as listed in v7),,TARA-CL-PRODUCT,,Nutrigood,Goma Tara 100 Grs,100 g,,https://www.nutrigood.cl/tara,,,,,BRAK,WORKING EXCEL v7 (incomplete) — awaiting Owner complete Excel (D-22),NO,NO_EAN_IN_V7,"AWAIT_OWNER_EXCEL (no SHOP gap-filling, D-23)",False,True,CCTLD,False
CN,China,★★★★,GREATER_CHINA,MILK,672,AFTER_ENGINE_10_10 (D-27),PI-ING-000236,MILK · 3.5% FAT · Chilled,EXACT_PR,,,MILK-GTIN-4036300069450,,Oldenburger,Oldenburger UHT Full Cream Milk 3.5% fat — Chinese label SKU 14642,1 L carton; sold on JD as 12 x 1 L,4036300069450,https://www.oldenburger-professional.com/media/13/8d/af/1696234639/OLB%20Assortmentlist%202023_2024_combined.pdf,,,,,LEAD,WORKING EXCEL v7 (incomplete) — awaiting Owner complete Excel (D-22),NO,EAN_ON_GENERIC_TLD_PAGE,"AWAIT_OWNER_EXCEL (no SHOP gap-filling, D-23)",True,False,NONE,False
CN,China,★★★★,GREATER_CHINA,CREAM,130,AFTER_ENGINE_10_10 (D-27),PI-ING-000180,CREAM 30% · Mlekovita Cream · Chilled,EXACT_PR,,,CREAM-GTIN-4036300066749,,Oldenburger,Oldenburger Whipping Cream 30% fat UHT,200 g,4036300066749,https://www.oldenburger-professional.com/media/13/8d/af/1696234639/OLB%20Assortmentlist%202023_2024_combined.pdf,,,,,LEAD,WORKING EXCEL v7 (incomplete) — awaiting Owner complete Excel (D-22),NO,EAN_ON_GENERIC_TLD_PAGE,"AWAIT_OWNER_EXCEL (no SHOP gap-filling, D-23)",True,False,NONE,False
CN,China,★★★★,GREATER_CHINA,SMP,35,AFTER_ENGINE_10_10 (D-27),PI-ING-000270,SKIMMED MILK POWDER · 0.8% FAT · Dairy · Dry,EXACT_PR,,,SMP-GTIN-09300639999005,,Devondale,Devondale Instant Skim Milk Powder (德运脱脂奶粉),1 kg,9300639999005,https://www.devondale.com.au/en/products/milk/skim-milk-powder,,,,,LEAD,WORKING EXCEL v7 (incomplete) — awaiting Owner complete Excel (D-22),NO,PAGE_WITHOUT_EAN,"AWAIT_OWNER_EXCEL (no SHOP gap-filling, D-23)",False,False,OTHER_MARKET:AU,False
CN,China,★★★★,GREATER_CHINA,SUCROSE,130,AFTER_ENGINE_10_10 (D-27),PI-ING-000514,SUCROSE SUGAR · Sweetener · Dry,GLOBAL_PI_GENERIC,,,GENERIC-SUCROSE,,GENERIC,Biały cukier krystaliczny — 100% cukier,dowolne opakowanie,,,,,,,N/A_GENERIC,WORKING EXCEL v7 (incomplete) — awaiting Owner complete Excel (D-22),NO,NO_LOCAL_TERM_EVIDENCE,TERM_EVIDENCE_OR_OWNER_DECISION,False,False,NONE,False
CN,China,★★★★,GREATER_CHINA,DEXTROSE,30,AFTER_ENGINE_10_10 (D-27),PI-ING-000494,DEXTROSE MONOHYDRATE · Sweetener · Dry,EXACT_PR,,,DEX-CN-PRODUCT,,TNJ Chemical,Dextrose monohydrate food grade,25 kg papierowy worek,,https://www.tnjchem.com/dextrose-monohydrate-food-grade-at-factory-price_p2824.html,,,,,BRAK,WORKING EXCEL v7 (incomplete) — awaiting Owner complete Excel (D-22),NO,NO_EAN_IN_V7,"AWAIT_OWNER_EXCEL (no SHOP gap-filling, D-23)",False,False,NONE,False
CN,China,★★★★,GREATER_CHINA,STABILIZER,3,AFTER_ENGINE_10_10 (D-27),PI-ING-000492,TARA GUM · Stabilizer,EXACT_PR,TARA (as listed in v7),,TARA-CN-PRODUCT,,大丰收 (Dafengshou),"他拉胶 / 刺云实胶 / 塔拉胶 (Tara gum), food grade",25 kg,,https://www.dafengshou88.com/products/show13150638.html,,,,,BRAK,WORKING EXCEL v7 (incomplete) — awaiting Owner complete Excel (D-22),NO,NO_EAN_IN_V7,"AWAIT_OWNER_EXCEL (no SHOP gap-filling, D-23)",False,False,NONE,False
CO,Colombia,★★★★,LATAM_NORTH_ANDEAN,MILK,672,AFTER_ENGINE_10_10 (D-27),PI-ING-000236,MILK · 3.5% FAT · Chilled,EXACT_PR,,,MILK-CO-ALQUERIA-SUPER-35-1100,,Alquería,"Alquería Súper Cremosa Leche Entera 3,5% 1100 ml",1100 ml worek,7702177022726,https://www.alqueria.com.co/productos/leche-entera/super-cremosa;,,,,,LEAD,WORKING EXCEL v7 (incomplete) — awaiting Owner complete Excel (D-22),NO,SOURCE_NOT_READABLE,"AWAIT_OWNER_EXCEL (no SHOP gap-filling, D-23)",False,False,NONE,False
CO,Colombia,★★★★,LATAM_NORTH_ANDEAN,CREAM,130,AFTER_ENGINE_10_10 (D-27),PI-ING-000180,CREAM 30% · Mlekovita Cream · Chilled,EXACT_PR,,,CREAM-GTIN-7702177022344,,Alquería,Alquería Crema de Leche Original (fórmula PEC) 400 g,"400 g, saszetka z zakrętką, 27 porcji po 15 g",7702177022344,https://www.megatiendas.co/crema-de-leche-alqueria-semientera-x-400-g-7702177022344/p,,,,,LEAD,WORKING EXCEL v7 (incomplete) — awaiting Owner complete Excel (D-22),NO,EAN_ON_PAGE_BOUND_ONLY_BY_CURRENCY,"AWAIT_OWNER_EXCEL (no SHOP gap-filling, D-23)",True,False,CURRENCY_ONLY,False
CO,Colombia,★★★★,LATAM_NORTH_ANDEAN,SMP,35,AFTER_ENGINE_10_10 (D-27),PI-ING-000270,SKIMMED MILK POWDER · 0.8% FAT · Dairy · Dry,EXACT_PR,,,SMP-GTIN-07702129004572,,Colanta,Leche en Polvo Descremada Colanta Slight,torebka 380 g,7702129004572,https://www.mercacentro.com/leche-colanta-en-polvo-descremada-slight-380--g/p,,,,,LEAD,WORKING EXCEL v7 (incomplete) — awaiting Owner complete Excel (D-22),NO,EAN_ON_PAGE_BOUND_ONLY_BY_CURRENCY,"AWAIT_OWNER_EXCEL (no SHOP gap-filling, D-23)",True,False,CURRENCY_ONLY,False
CO,Colombia,★★★★,LATAM_NORTH_ANDEAN,SUCROSE,130,AFTER_ENGINE_10_10 (D-27),PI-ING-000514,SUCROSE SUGAR · Sweetener · Dry,GLOBAL_PI_GENERIC,,SA10: es: azúcar blanco (+sacarosa),GENERIC-SUCROSE,,GENERIC,Biały cukier krystaliczny — 100% cukier,dowolne opakowanie,,,,,,,N/A_GENERIC,WORKING EXCEL v7 (incomplete) — awaiting Owner complete Excel (D-22),NO,NO_LOCAL_TERM_EVIDENCE,TERM_EVIDENCE_OR_OWNER_DECISION,False,False,NONE,False
CO,Colombia,★★★★,LATAM_NORTH_ANDEAN,DEXTROSE,30,AFTER_ENGINE_10_10 (D-27),PI-ING-000494,DEXTROSE MONOHYDRATE · Sweetener · Dry,EXACT_PR,,,DEX-CO-PRODUCT,,Essentiall,Dextrosa Monohidratada,1 kg,,https://tienda.essentiall.com.co/producto/dextrosa-monohidratada-x-1-kg/,,,,,BRAK,WORKING EXCEL v7 (incomplete) — awaiting Owner complete Excel (D-22),NO,NO_EAN_IN_V7,"AWAIT_OWNER_EXCEL (no SHOP gap-filling, D-23)",False,False,CURRENCY_ONLY,False
CO,Colombia,★★★★,LATAM_NORTH_ANDEAN,STABILIZER,3,AFTER_ENGINE_10_10 (D-27),PI-ING-000492,TARA GUM · Stabilizer,EXACT_PR,TARA (as listed in v7),,TARA-MP-1508-50,,Modernist Pantry,Tara Gum — Home 50g,50 g,819543011967,https://modernistpantry.com/products/tara-gum.html,,,,,LEAD,WORKING EXCEL v7 (incomplete) — awaiting Owner complete Excel (D-22),NO,EAN_ON_GENERIC_TLD_PAGE,"AWAIT_OWNER_EXCEL (no SHOP gap-filling, D-23)",True,False,NONE,False
CR,Costa Rica,★★★★,LATAM_NORTH_ANDEAN,MILK,672,AFTER_ENGINE_10_10 (D-27),PI-ING-000236,MILK · 3.5% FAT · Chilled,EXACT_PR,,,MILK-CR-DOSPINOS-UHT-35-1L,,Dos Pinos,"Dos Pinos Leche Entera UAT 3,5% 1 L",1 L,7441001601071,https://www.superarias.com/leche-entera-3-5-grasa-dos-pinos-1l-tb/,,,,,LEAD,WORKING EXCEL v7 (incomplete) — awaiting Owner complete Excel (D-22),NO,EAN_ON_GENERIC_TLD_PAGE,"AWAIT_OWNER_EXCEL (no SHOP gap-filling, D-23)",True,False,NONE,False
CR,Costa Rica,★★★★,LATAM_NORTH_ANDEAN,CREAM,130,AFTER_ENGINE_10_10 (D-27),PI-ING-000180,CREAM 30% · Mlekovita Cream · Chilled,EXACT_PR,,,CREAM-GTIN-7441001604508,,Dos Pinos,Dos Pinos Crema Dulce para Batir 35%,"250 ml, karton UHT",7441001604508,https://www.megasuper.com/p/crema-dulce-dos-pinos-250ml-7441001604508,,,,,LEAD,WORKING EXCEL v7 (incomplete) — awaiting Owner complete Excel (D-22),NO,EAN_ON_PAGE_BOUND_ONLY_BY_CURRENCY,"AWAIT_OWNER_EXCEL (no SHOP gap-filling, D-23)",True,False,CURRENCY_ONLY,False
